ID,DOB
5835,07/29/1979
5070,07/30/1979
4980,07/31/1979
5282,08/01/1979
5310,08/04/1979
5164,08/13/1979
5203,08/15/1979
6397,08/15/1979
5984,08/18/1979
5196,08/19/1979
5591,08/24/1979
5207,08/25/1979
5159,08/31/1979
5163,09/02/1979
5012,09/02/1979
5309,09/04/1979
6953,09/04/1979
5563,09/04/1979
5034,09/06/1979
5287,09/08/1979
6373,09/09/1979
5801,09/11/1979
5197,09/13/1979
5171,09/14/1979
6686,09/14/1979
4653,09/16/1979
5053,09/17/1979
6392,09/18/1979
6394,09/20/1979
5444,09/24/1979
4682,09/25/1979
6330,09/26/1979
6346,10/03/1979
5208,10/06/1979
6382,10/10/1979
5471,10/11/1979
6651,10/12/1979
6339,10/15/1979
5202,10/18/1979
4674,10/20/1979
6350,10/20/1979
5474,10/22/1979
4629,10/24/1979
5794,10/24/1979
4683,10/25/1979
6944,10/25/1979
6951,10/26/1979
4998,10/27/1979
5507,10/27/1979
5032,10/28/1979
5464,10/29/1979
4697,10/29/1979
5333,11/01/1979
4677,11/01/1979
5026,11/01/1979
4700,11/03/1979
4960,11/03/1979
5505,11/05/1979
5487,11/07/1979
5503,11/13/1979
5263,11/13/1979
5452,11/17/1979
5593,11/19/1979
6949,11/21/1979
6653,11/22/1979
5490,11/23/1979
6324,11/24/1979
4625,11/25/1979
5271,12/03/1979
5518,12/04/1979
5519,12/08/1979
4986,12/15/1979
5304,12/15/1979
5882,12/19/1979
5457,12/19/1979
5210,12/21/1979
5323,12/22/1979
5520,12/22/1979
5494,12/23/1979
5206,12/26/1979
5510,12/30/1979
5468,01/03/1980
5462,01/04/1980
6670,01/05/1980
5526,01/05/1980
5872,01/07/1980
6173,01/08/1980
5329,01/08/1980
5008,01/11/1980
5525,01/12/1980
5201,01/15/1980
5313,01/24/1980
5598,01/25/1980
5048,01/26/1980
5308,01/27/1980
5480,01/29/1980
4990,01/30/1980
5044,02/03/1980
5027,02/03/1980
5074,02/07/1980
4987,02/09/1980
5301,02/10/1980
5530,02/11/1980
6147,02/17/1980
6336,02/19/1980
5214,02/20/1980
5497,02/21/1980
6244,02/21/1980
5332,02/24/1980
5517,02/25/1980
5269,02/26/1980
5450,03/01/1980
5492,03/03/1980
6364,03/05/1980
5062,03/06/1980
5515,03/11/1980
5508,03/15/1980
5502,03/15/1980
5461,03/17/1980
5002,03/24/1980
5565,03/26/1980
5504,03/31/1980
5292,04/02/1980
5500,04/15/1980
5011,04/16/1980
5832,04/18/1980
6970,04/19/1980
6713,04/23/1980
5055,04/27/1980
5067,05/01/1980
6974,05/03/1980
5058,05/03/1980
5378,05/05/1980
5558,05/05/1980
5029,05/06/1980
5371,05/08/1980
5303,05/12/1980
5010,05/18/1980
5566,05/20/1980
5939,05/21/1980
5521,05/22/1980
5511,05/22/1980
5533,05/25/1980
5559,05/27/1980
5377,06/01/1980
5068,06/04/1980
5816,06/04/1980
6154,06/04/1980
5398,06/05/1980
5423,06/05/1980
5538,06/05/1980
6960,06/06/1980
5550,06/07/1980
5779,06/08/1980
5402,06/09/1980
5560,06/10/1980
5804,06/14/1980
4994,06/15/1980
6734,06/18/1980
5433,06/18/1980
5783,06/18/1980
5938,06/20/1980
5392,06/22/1980
5382,06/24/1980
5484,06/24/1980
5514,06/24/1980
5819,07/02/1980
5907,07/04/1980
5676,07/09/1980
5797,07/09/1980
5792,07/09/1980
5498,07/10/1980
5419,07/11/1980
6743,07/17/1980
6325,07/18/1980
5630,07/20/1980
5418,07/20/1980
5929,07/21/1980
5368,07/22/1980
5609,07/24/1980
5541,07/24/1980
5961,07/28/1980
5509,07/28/1980
5352,07/29/1980
5880,08/03/1980
5078,08/03/1980
5042,08/04/1980
5824,08/07/1980
5568,08/09/1980
6957,08/11/1980
4992,08/13/1980
5540,08/14/1980
5584,08/14/1980
5836,08/15/1980
5562,08/16/1980
5384,08/19/1980
5799,08/21/1980
5522,08/24/1980
5360,08/29/1980
5409,08/29/1980
5066,08/30/1980
6732,08/31/1980
6703,08/31/1980
6143,09/02/1980
6760,09/04/1980
5838,09/04/1980
5278,09/05/1980
5357,09/06/1980
5569,09/06/1980
5842,09/08/1980
5786,09/10/1980
6981,09/11/1980
5851,09/15/1980
6759,09/16/1980
5839,09/16/1980
5564,09/18/1980
5933,09/19/1980
5642,09/22/1980
5825,09/23/1980
5629,09/30/1980
5800,09/30/1980
5527,10/01/1980
5847,10/01/1980
5554,10/01/1980
5406,10/03/1980
6180,10/04/1980
5369,10/04/1980
5362,10/04/1980
6747,10/05/1980
5953,10/08/1980
5859,10/13/1980
5016,10/14/1980
5829,10/14/1980
6711,10/21/1980
6184,10/25/1980
5853,10/30/1980
5383,11/01/1980
6256,11/05/1980
5424,11/07/1980
5866,11/09/1980
6693,11/11/1980
5912,11/12/1980
5788,11/12/1980
5822,11/14/1980
6698,11/14/1980
6728,11/14/1980
5846,11/15/1980
5954,11/21/1980
5050,11/21/1980
5810,11/21/1980
5353,11/22/1980
6979,11/23/1980
6958,11/27/1980
5265,11/29/1980
5375,11/29/1980
5401,11/30/1980
5867,12/04/1980
5785,12/07/1980
5849,12/07/1980
5413,12/09/1980
6232,12/12/1980
5373,12/13/1980
6977,12/13/1980
5871,12/15/1980
5430,12/16/1980
5850,12/16/1980
5817,12/16/1980
5879,12/18/1980
5818,12/18/1980
5834,12/18/1980
5860,12/19/1980
5790,12/21/1980
5631,12/22/1980
5380,12/23/1980
5798,12/25/1980
6964,12/25/1980
5830,12/27/1980
5361,01/03/1981
6198,01/06/1981
5438,01/08/1981
5815,01/09/1981
5807,01/11/1981
6697,01/12/1981
5876,01/14/1981
5857,01/14/1981
5429,01/14/1981
5422,01/15/1981
5567,01/15/1981
5803,01/16/1981
5389,01/19/1981
6992,01/20/1981
5796,01/24/1981
6709,02/04/1981
5812,02/05/1981
5861,02/06/1981
5400,02/07/1981
5932,02/12/1981
5351,02/15/1981
5915,02/16/1981
5875,02/20/1981
5833,02/20/1981
5959,02/21/1981
5345,02/28/1981
5385,02/28/1981
5870,03/07/1981
7291,03/10/1981
5355,03/11/1981
5848,03/14/1981
6990,03/16/1981
5388,03/19/1981
5349,03/19/1981
5904,03/20/1981
5435,03/21/1981
6605,03/24/1981
6151,03/24/1981
5787,03/26/1981
5863,03/26/1981
5921,03/27/1981
5920,03/28/1981
5868,04/02/1981
5918,04/03/1981
6625,04/05/1981
5416,04/06/1981
5404,04/06/1981
6158,04/12/1981
5823,04/12/1981
5426,04/12/1981
6214,04/14/1981
5844,04/15/1981
5881,04/20/1981
5887,04/21/1981
5387,04/22/1981
5854,04/23/1981
6156,04/24/1981
5820,04/28/1981
5902,05/03/1981
5692,05/03/1981
5749,05/04/1981
5347,05/07/1981
6167,05/07/1981
7301,05/14/1981
6524,05/14/1981
6142,05/15/1981
7300,05/15/1981
5437,05/17/1981
5805,05/19/1981
5865,05/19/1981
5403,05/20/1981
5821,05/22/1981
5841,05/23/1981
5746,05/24/1981
5808,05/24/1981
5379,05/27/1981
5886,05/28/1981
5914,05/28/1981
6293,05/29/1981
7554,06/08/1981
5415,06/08/1981
5922,06/09/1981
5768,06/10/1981
6181,06/12/1981
5974,06/12/1981
6586,06/14/1981
5916,06/14/1981
6150,06/16/1981
5883,06/16/1981
6003,06/19/1981
6312,06/20/1981
6576,06/20/1981
5370,06/24/1981
5840,06/25/1981
5873,06/26/1981
5727,06/27/1981
5432,06/28/1981
5885,07/03/1981
6717,07/05/1981
5892,07/06/1981
5734,07/06/1981
6187,07/09/1981
5736,07/10/1981
7315,07/11/1981
5917,07/13/1981
5858,07/16/1981
5381,07/16/1981
5864,07/16/1981
5735,07/18/1981
6321,07/18/1981
7311,07/21/1981
5372,07/21/1981
5439,07/23/1981
6170,07/27/1981
6628,07/28/1981
5900,07/28/1981
5752,07/31/1981
5643,08/02/1981
5856,08/05/1981
5762,08/07/1981
6189,08/09/1981
5874,08/11/1981
6226,08/11/1981
7561,08/14/1981
5891,08/14/1981
5761,08/16/1981
5888,08/19/1981
5884,08/26/1981
7302,08/27/1981
6144,08/27/1981
6159,08/31/1981
6161,09/01/1981
5425,09/03/1981
5367,09/04/1981
5408,09/04/1981
6517,09/07/1981
6165,09/07/1981
6146,09/10/1981
5719,09/10/1981
5733,09/13/1981
5732,09/16/1981
5750,09/18/1981
5411,09/18/1981
5699,09/19/1981
5890,09/22/1981
6160,09/23/1981
6209,09/25/1981
6201,09/25/1981
6211,09/25/1981
5686,09/26/1981
5942,09/29/1981
6169,09/30/1981
5759,10/01/1981
5971,10/04/1981
6585,10/05/1981
6152,10/06/1981
6202,10/06/1981
5899,10/08/1981
5700,10/08/1981
5919,10/08/1981
5704,10/09/1981
6582,10/10/1981
7296,10/10/1981
5776,10/11/1981
7303,10/12/1981
5743,10/12/1981
6285,10/13/1981
5716,10/14/1981
5436,10/15/1981
5364,10/16/1981
5394,10/18/1981
5694,10/20/1981
6571,10/22/1981
5721,10/24/1981
6217,10/26/1981
6188,10/26/1981
6298,10/26/1981
5427,10/27/1981
6162,10/29/1981
5744,10/30/1981
6627,10/30/1981
6157,11/04/1981
6501,11/06/1981
6623,11/07/1981
5695,11/09/1981
6178,11/10/1981
5636,11/11/1981
5889,11/11/1981
6317,11/12/1981
6219,11/12/1981
5677,11/15/1981
5628,11/15/1981
6504,11/18/1981
6203,11/19/1981
6578,11/19/1981
5405,11/19/1981
5908,11/20/1981
6228,11/20/1981
5758,11/22/1981
5972,11/25/1981
5753,11/26/1981
5909,11/26/1981
6145,11/29/1981
6153,11/29/1981
6204,12/01/1981
6245,12/03/1981
6168,12/04/1981
7299,12/05/1981
7326,12/12/1981
5740,12/13/1981
5710,12/14/1981
6183,12/14/1981
6319,12/15/1981
6278,12/15/1981
6624,12/17/1981
6192,12/17/1981
6212,12/19/1981
5987,12/20/1981
5905,12/20/1981
7546,12/22/1981
6182,12/25/1981
6148,12/26/1981
6179,12/30/1981
6020,01/01/1982
7322,01/02/1982
5769,01/02/1982
6163,01/04/1982
6286,01/06/1982
5748,01/07/1982
7070,01/09/1982
5709,01/10/1982
6222,01/12/1982
6274,01/18/1982
5767,01/19/1982
7551,01/21/1982
5754,01/23/1982
5691,01/27/1982
6193,01/28/1982
6190,01/29/1982
6505,02/04/1982
6197,02/07/1982
6206,02/08/1982
7631,02/08/1982
6904,02/08/1982
5973,02/12/1982
6223,02/12/1982
6210,02/14/1982
7268,02/15/1982
5977,02/17/1982
6149,02/17/1982
7233,02/22/1982
6166,02/23/1982
6269,02/23/1982
6242,02/25/1982
7319,02/26/1982
6175,02/27/1982
6272,03/01/1982
6266,03/03/1982
6196,03/05/1982
7159,03/10/1982
6215,03/13/1982
6199,03/14/1982
6279,03/17/1982
6255,03/18/1982
6218,03/20/1982
5771,03/20/1982
7878,03/21/1982
7163,03/21/1982
6200,03/21/1982
7211,03/22/1982
5738,03/24/1982
6185,03/28/1982
6273,03/31/1982
7204,04/03/1982
5707,04/08/1982
6892,04/11/1982
7321,04/11/1982
5708,04/12/1982
6519,04/12/1982
7316,04/13/1982
6029,04/13/1982
6207,04/14/1982
6241,04/17/1982
5688,04/18/1982
6254,04/19/1982
5717,04/20/1982
7851,04/21/1982
7610,04/23/1982
6164,04/23/1982
6515,04/25/1982
6171,04/28/1982
5967,04/29/1982
6502,04/29/1982
6638,04/30/1982
6510,04/30/1982
6908,05/01/1982
6014,05/04/1982
6243,05/04/1982
6176,05/05/1982
7606,05/05/1982
6518,05/05/1982
6862,05/06/1982
6174,05/08/1982
6128,05/08/1982
5751,05/08/1982
6671,05/10/1982
7595,05/11/1982
6130,05/11/1982
5755,05/12/1982
7602,05/12/1982
6052,05/13/1982
7621,05/14/1982
6208,05/16/1982
7262,05/18/1982
6127,05/19/1982
6082,05/19/1982
6644,05/19/1982
6280,05/19/1982
6191,05/20/1982
6112,05/22/1982
6523,05/23/1982
7141,05/24/1982
6395,05/25/1982
7227,05/27/1982
6177,05/28/1982
5741,05/30/1982
7620,05/31/1982
6216,06/01/1982
6529,06/02/1982
6231,06/02/1982
6282,06/03/1982
6497,06/03/1982
6238,06/04/1982
6500,06/04/1982
6917,06/05/1982
5697,06/07/1982
6271,06/07/1982
5764,06/08/1982
6629,06/09/1982
5706,06/09/1982
6334,06/10/1982
6107,06/11/1982
6028,06/11/1982
6186,06/14/1982
6583,06/15/1982
6056,06/15/1982
6195,06/19/1982
6591,06/19/1982
7125,06/20/1982
6010,06/20/1982
6277,06/20/1982
6236,06/21/1982
6194,06/22/1982
6263,06/26/1982
6548,06/28/1982
5723,06/29/1982
6506,07/02/1982
6516,07/04/1982
6129,07/06/1982
6372,07/09/1982
6234,07/09/1982
7111,07/12/1982
6065,07/13/1982
6224,07/13/1982
7170,07/14/1982
7325,07/18/1982
6541,07/20/1982
6275,07/21/1982
6225,07/22/1982
6205,07/24/1982
6390,07/25/1982
6684,07/25/1982
6345,07/27/1982
6371,07/29/1982
6221,07/30/1982
6946,07/31/1982
6229,08/01/1982
6527,08/03/1982
6509,08/03/1982
6259,08/05/1982
6098,08/05/1982
7223,08/07/1982
6093,08/12/1982
6055,08/14/1982
6511,08/14/1982
6213,08/15/1982
6920,08/15/1982
6525,08/17/1982
6233,08/19/1982
6553,08/22/1982
5718,08/23/1982
8178,08/24/1982
6564,08/26/1982
5777,08/26/1982
5996,08/27/1982
6260,08/27/1982
6539,08/29/1982
6117,08/30/1982
6689,08/31/1982
6046,09/01/1982
6220,09/02/1982
6507,09/03/1982
6610,09/04/1982
6545,09/08/1982
6081,09/12/1982
6513,09/12/1982
6533,09/12/1982
6514,09/15/1982
6668,09/16/1982
6281,09/17/1982
6677,09/22/1982
6522,09/22/1982
6542,09/24/1982
6338,09/25/1982
6681,09/26/1982
6246,09/27/1982
6111,09/29/1982
6069,10/01/1982
6134,10/03/1982
5772,10/03/1982
5696,10/04/1982
6562,10/07/1982
6237,10/08/1982
6108,10/08/1982
7623,10/09/1982
7245,10/12/1982
6258,10/12/1982
7133,10/12/1982
6499,10/13/1982
6551,10/14/1982
6531,10/15/1982
6235,10/15/1982
6561,10/16/1982
6095,10/16/1982
6310,10/17/1982
6239,10/17/1982
6048,10/19/1982
6139,10/19/1982
6945,10/20/1982
6276,10/25/1982
6110,10/27/1982
6264,10/27/1982
7120,10/27/1982
6337,10/29/1982
6227,10/30/1982
6257,11/01/1982
6498,11/02/1982
6240,11/03/1982
6606,11/04/1982
6398,11/06/1982
6926,11/09/1982
6676,11/13/1982
7234,11/15/1982
6603,11/16/1982
6265,11/16/1982
7859,11/19/1982
6051,11/20/1982
7849,11/21/1982
5760,11/22/1982
6602,11/22/1982
7860,11/23/1982
6900,11/26/1982
7148,11/27/1982
6026,11/28/1982
7173,11/29/1982
6262,11/29/1982
7881,11/29/1982
6640,11/29/1982
6567,12/01/1982
6370,12/03/1982
6267,12/03/1982
6563,12/03/1982
6384,12/04/1982
6090,12/04/1982
6544,12/04/1982
6540,12/05/1982
6596,12/05/1982
6066,12/09/1982
6141,12/16/1982
6508,12/17/1982
6550,12/20/1982
6270,12/20/1982
6261,12/21/1982
6067,12/23/1982
6903,12/23/1982
6559,12/24/1982
6391,12/25/1982
7225,12/29/1982
6526,12/31/1982
6091,01/02/1983
7636,01/02/1983
6123,01/06/1983
7506,01/08/1983
7604,01/08/1983
6594,01/10/1983
6105,01/10/1983
6536,01/16/1983
6650,01/17/1983
7624,01/18/1983
7215,01/18/1983
6592,01/23/1983
7248,01/25/1983
7175,01/25/1983
6109,01/25/1983
6537,01/27/1983
6520,01/28/1983
6631,01/30/1983
6621,01/30/1983
6086,01/31/1983
6528,02/01/1983
6532,02/02/1983
7635,02/03/1983
6687,02/07/1983
7084,02/09/1983
6546,02/09/1983
6049,02/09/1983
7097,02/12/1983
6554,02/13/1983
6633,02/17/1983
6078,02/18/1983
6092,02/19/1983
6573,02/21/1983
7261,02/21/1983
6381,02/22/1983
6496,02/25/1983
7484,02/25/1983
6619,02/26/1983
7269,02/26/1983
7118,03/03/1983
7219,03/03/1983
6652,03/05/1983
6600,03/07/1983
7081,03/07/1983
6512,03/10/1983
6876,03/11/1983
6873,03/11/1983
6140,03/16/1983
6534,03/18/1983
7512,03/19/1983
6574,03/22/1983
6549,03/22/1983
6580,03/23/1983
6943,03/23/1983
6641,03/24/1983
7079,03/25/1983
6094,03/25/1983
6085,03/25/1983
6103,03/26/1983
6552,03/26/1983
6577,03/29/1983
6054,03/31/1983
6342,04/08/1983
6568,04/08/1983
6637,04/08/1983
6072,04/10/1983
6680,04/14/1983
6919,04/14/1983
7068,04/16/1983
6599,04/16/1983
7230,04/17/1983
7174,04/21/1983
6125,04/22/1983
6872,04/23/1983
6083,04/24/1983
6131,04/25/1983
6104,04/25/1983
6530,04/25/1983
6642,04/26/1983
8225,04/29/1983
6888,05/01/1983
6445,05/01/1983
6588,05/01/1983
6581,05/01/1983
6622,05/04/1983
7600,05/04/1983
6464,05/04/1983
6617,05/06/1983
7286,05/06/1983
6132,05/07/1983
7627,05/09/1983
6447,05/09/1983
8186,05/09/1983
6471,05/11/1983
6861,05/13/1983
6886,05/14/1983
6716,05/14/1983
6927,05/15/1983
6891,05/15/1983
7622,05/16/1983
7066,05/16/1983
7183,05/16/1983
6982,05/18/1983
6897,05/18/1983
6068,05/20/1983
7080,05/20/1983
7095,05/20/1983
7243,05/21/1983
8196,05/21/1983
6890,05/22/1983
6047,05/24/1983
6685,05/24/1983
6543,05/25/1983
7185,05/28/1983
6437,05/28/1983
6115,05/29/1983
6922,05/29/1983
7073,05/30/1983
6405,05/30/1983
6113,06/01/1983
6488,06/03/1983
6484,06/05/1983
6413,06/06/1983
6579,06/07/1983
6555,06/08/1983
6752,06/09/1983
6918,06/13/1983
6070,06/19/1983
6452,06/19/1983
6565,06/20/1983
6547,06/20/1983
6755,06/20/1983
6138,06/21/1983
7117,06/21/1983
6601,06/22/1983
6479,06/23/1983
7422,06/26/1983
6757,06/26/1983
7132,06/28/1983
6439,06/29/1983
6483,06/29/1983
6557,06/30/1983
6476,07/01/1983
6607,07/01/1983
6556,07/02/1983
6955,07/03/1983
7067,07/04/1983
7176,07/06/1983
6915,07/06/1983
6889,07/07/1983
6643,07/07/1983
6634,07/08/1983
6907,07/10/1983
6869,07/10/1983
6956,07/10/1983
7955,07/10/1983
7096,07/11/1983
6438,07/11/1983
7934,07/12/1983
7058,07/13/1983
6616,07/13/1983
7282,07/14/1983
6620,07/14/1983
6412,07/15/1983
6100,07/15/1983
7583,07/21/1983
6923,07/21/1983
7136,07/21/1983
6901,07/22/1983
6587,07/24/1983
7135,07/24/1983
7110,07/24/1983
6867,07/25/1983
7143,07/25/1983
7150,07/26/1983
8197,07/30/1983
6569,07/31/1983
8218,07/31/1983
6436,08/01/1983
6575,08/01/1983
7082,08/02/1983
7142,08/02/1983
6884,08/03/1983
6899,08/04/1983
7216,08/05/1983
6909,08/07/1983
6934,08/07/1983
6898,08/09/1983
6718,08/10/1983
7092,08/12/1983
7074,08/12/1983
7158,08/13/1983
8410,08/13/1983
7138,08/15/1983
6914,08/17/1983
7146,08/20/1983
6466,08/23/1983
6893,08/24/1983
6077,08/24/1983
6618,08/25/1983
6062,08/25/1983
7266,08/26/1983
8199,08/26/1983
6875,08/26/1983
7919,08/27/1983
6871,08/28/1983
6948,09/01/1983
6425,09/01/1983
7124,09/04/1983
6911,09/04/1983
7193,09/05/1983
7157,09/05/1983
7224,09/06/1983
7086,09/07/1983
6469,09/08/1983
6446,09/09/1983
6429,09/10/1983
7205,09/10/1983
7075,09/11/1983
7235,09/12/1983
6947,09/12/1983
6604,09/13/1983
7189,09/13/1983
6584,09/14/1983
7121,09/15/1983
6598,09/15/1983
6089,09/15/1983
6427,09/16/1983
6928,09/16/1983
6636,09/17/1983
6906,09/17/1983
6486,09/17/1983
7210,09/17/1983
6896,09/18/1983
7908,09/19/1983
7122,09/21/1983
6593,09/22/1983
6885,09/24/1983
6462,09/25/1983
6883,09/25/1983
7101,09/26/1983
6135,09/26/1983
6758,09/26/1983
7077,09/30/1983
6590,09/30/1983
6714,10/01/1983
6053,10/02/1983
6863,10/02/1983
7207,10/03/1983
6063,10/03/1983
6611,10/03/1983
6983,10/05/1983
8220,10/05/1983
7094,10/05/1983
7156,10/05/1983
6635,10/06/1983
6084,10/07/1983
8208,10/08/1983
6443,10/09/1983
7179,10/09/1983
6659,10/10/1983
6870,10/10/1983
8413,10/10/1983
6929,10/11/1983
7114,10/11/1983
7200,10/14/1983
6740,10/14/1983
7065,10/14/1983
7889,10/14/1983
6475,10/15/1983
7151,10/18/1983
6403,10/18/1983
7102,10/18/1983
7180,10/19/1983
7232,10/19/1983
7106,10/21/1983
6348,10/22/1983
6715,10/22/1983
7130,10/23/1983
6736,10/23/1983
7059,10/25/1983
6419,10/25/1983
6489,10/26/1983
6925,10/26/1983
6121,10/28/1983
6744,10/29/1983
6971,10/29/1983
6935,11/01/1983
6695,11/03/1983
6952,11/03/1983
7228,11/04/1983
7945,11/04/1983
7500,11/06/1983
8226,11/06/1983
6608,11/07/1983
7924,11/10/1983
6478,11/10/1983
7289,11/10/1983
6702,11/11/1983
6726,11/11/1983
7196,11/11/1983
6402,11/11/1983
7895,11/12/1983
7888,11/15/1983
7206,11/17/1983
6933,11/17/1983
6878,11/18/1983
7144,11/18/1983
7237,11/18/1983
6905,11/18/1983
7091,11/18/1983
6459,11/19/1983
7072,11/19/1983
6865,11/19/1983
7062,11/20/1983
7199,11/20/1983
8214,11/21/1983
7128,11/23/1983
7126,11/23/1983
7172,11/24/1983
6968,11/24/1983
7226,11/24/1983
6480,11/25/1983
7450,11/26/1983
6074,11/26/1983
7140,11/27/1983
6096,11/27/1983
6940,11/27/1983
7090,11/27/1983
7181,11/27/1983
7944,11/27/1983
6333,11/28/1983
7186,11/28/1983
6879,11/28/1983
7214,11/29/1983
7116,11/30/1983
7167,12/01/1983
6894,12/02/1983
7499,12/02/1983
6493,12/03/1983
7251,12/03/1983
7069,12/07/1983
6965,12/10/1983
7169,12/14/1983
6864,12/16/1983
6632,12/17/1983
7109,12/20/1983
6924,12/23/1983
7093,12/24/1983
6750,12/25/1983
7501,12/27/1983
7249,12/28/1983
6414,12/29/1983
6470,12/31/1983
7440,01/01/1984
7057,01/01/1984
7730,01/02/1984
6887,01/04/1984
7139,01/05/1984
7260,01/07/1984
7729,01/08/1984
7160,01/08/1984
6754,01/09/1984
6762,01/09/1984
6444,01/09/1984
7939,01/10/1984
6882,01/12/1984
6902,01/13/1984
7244,01/18/1984
6639,01/18/1984
7071,01/18/1984
7465,01/18/1984
7763,01/19/1984
7166,01/21/1984
6424,01/21/1984
7276,01/23/1984
7786,01/23/1984
6431,01/25/1984
6963,01/27/1984
7220,01/28/1984
7428,01/29/1984
7149,01/29/1984
6472,01/31/1984
6409,02/01/1984
6910,02/02/1984
7177,02/02/1984
6706,02/03/1984
6456,02/04/1984
6482,02/05/1984
7218,02/05/1984
7089,02/10/1984
6731,02/12/1984
7134,02/14/1984
7187,02/15/1984
6880,02/16/1984
7178,02/17/1984
8180,02/18/1984
7197,02/18/1984
7154,02/18/1984
7184,02/19/1984
7104,02/19/1984
7100,02/20/1984
6441,02/20/1984
6432,02/22/1984
6434,02/23/1984
6895,02/25/1984
7076,02/27/1984
7774,03/01/1984
7265,03/02/1984
6921,03/05/1984
7103,03/05/1984
7145,03/07/1984
6415,03/08/1984
7063,03/08/1984
7123,03/09/1984
6712,03/10/1984
6930,03/12/1984
6406,03/12/1984
7229,03/12/1984
6404,03/12/1984
6720,03/13/1984
7098,03/15/1984
7472,03/17/1984
7733,03/17/1984
7127,03/18/1984
7279,03/20/1984
6460,03/20/1984
7182,03/22/1984
6418,03/24/1984
7490,03/29/1984
7817,03/30/1984
6733,04/01/1984
7275,04/05/1984
7083,04/05/1984
7107,04/07/1984
7740,04/07/1984
7831,04/07/1984
7814,04/08/1984
7288,04/09/1984
6426,04/10/1984
7192,04/10/1984
8307,04/14/1984
7194,04/15/1984
6976,04/16/1984
8665,04/17/1984
7425,04/17/1984
6487,04/20/1984
7168,04/21/1984
7119,04/24/1984
7212,04/26/1984
6701,04/28/1984
7208,04/28/1984
6749,04/29/1984
7221,05/01/1984
8959,05/02/1984
7147,05/06/1984
7165,05/07/1984
7418,05/08/1984
7483,05/08/1984
6458,05/10/1984
7436,05/11/1984
6829,05/11/1984
7105,05/14/1984
6820,05/14/1984
7424,05/15/1984
6839,05/16/1984
6457,05/17/1984
6773,05/17/1984
7162,05/17/1984
8294,05/17/1984
6407,05/17/1984
7010,05/18/1984
7155,05/18/1984
7161,05/20/1984
6840,05/20/1984
6435,05/20/1984
8228,05/22/1984
7756,05/23/1984
7231,05/27/1984
7018,05/29/1984
7198,06/02/1984
7732,06/02/1984
7028,06/02/1984
6843,06/03/1984
6765,06/05/1984
6792,06/07/1984
7241,06/08/1984
6778,06/08/1984
8297,06/09/1984
7056,06/12/1984
7505,06/13/1984
7217,06/13/1984
6853,06/14/1984
7190,06/16/1984
