ID,DOB
13048,02/24/1998
18489,08/16/2005
17299,05/21/2004
17356,04/03/2004
17530,09/06/2003
17225,10/10/2003
15640,03/12/1999
14715,08/11/1999
14578,09/18/2000
16903,09/01/2003
18336,06/04/2007
12810,04/13/1996
17371,01/04/2004
15839,03/03/2003
13865,11/27/1999
10114,12/02/1992
13955,03/29/2000
16071,11/04/2001
16610,06/25/2002
14647,02/16/2000
18068,07/21/2004
12724,07/23/1997
17581,05/13/2001
17349,10/07/2003
15058,03/31/2001
14675,10/11/1999
11460,05/04/1994
15053,08/26/2002
16317,09/28/2003
15601,03/06/1998
15207,04/23/2000
18491,12/21/2005
12968,04/17/1997
16181,02/06/2002
15822,06/10/2003
18472,12/03/2005
12504,02/19/1995
17338,01/11/2004
17359,10/24/2003
15225,08/12/2000
13378,12/23/1998
13138,12/29/1997
17763,03/15/2005
16941,07/02/2004
18211,04/06/2006
18125,11/01/2005
16294,09/15/2003
11756,08/18/1996
16680,07/24/2002
12514,04/19/1995
15272,05/07/2001
16579,10/19/2002
12703,05/26/1997
16877,04/09/2003
17874,02/27/2004
17682,01/21/2006
17179,08/11/2004
15958,03/08/2001
15275,12/24/2000
12716,09/24/1997
12054,06/16/1996
15798,05/03/2002
17249,09/03/2003
13225,04/24/1997
17506,12/07/2003
15593,10/23/2001
16167,05/21/2001
15452,05/14/2001
12892,02/24/1998
18241,04/27/2007
12340,04/16/1993
15520,01/11/2003
17817,06/25/2004
12664,02/12/1997
11643,08/20/1996
11963,03/06/1996
17739,04/27/2005
16568,03/05/2003
16708,12/02/2002
16947,12/29/2004
17306,06/30/2004
18066,12/08/2004
11961,04/29/1996
17828,11/07/2004
17202,04/11/2003
12506,11/29/1995
12843,09/21/1997
18417,08/26/2006
18077,06/12/2005
17119,07/23/2004
18071,11/28/2004
15700,01/11/2003
18219,09/09/2006
12467,07/22/1996
12681,10/03/1996
14096,04/05/1999
8057,02/06/1987
18496,04/02/2005
16898,04/18/2002
17138,08/30/2003
10839,08/23/1993
12149,02/20/1996
17270,03/07/2004
12746,01/12/1997
13122,06/25/1997
10638,04/19/1995
10823,06/27/1990
14402,09/08/1999
17221,08/31/2003
17548,12/12/2004
18167,09/07/2006
16291,02/04/2004
15872,06/17/2002
14517,07/30/2000
15081,05/17/2001
14508,08/06/2000
17397,10/23/2003
17417,07/29/2003
17086,07/01/2004
8519,08/12/1988
15551,11/15/2000
11317,09/10/1995
14960,09/28/2000
10138,11/30/1992
17946,09/12/2004
18139,11/29/2002
14395,10/28/1999
17700,10/21/2004
12646,05/27/1997
15885,10/31/2001
13270,12/19/1997
11678,01/19/1991
18117,09/28/2004
13050,08/21/1998
12209,06/16/1996
16632,06/23/2002
12232,09/06/1996
16329,11/07/2003
13546,05/29/1998
18168,02/10/2006
15975,07/26/2001
15758,03/01/2001
15552,01/01/2001
18252,02/26/2007
8332,07/28/1988
17861,10/03/2004
14491,05/01/2000
8814,02/06/1989
18511,05/27/2005
18225,09/22/2006
18155,07/17/2006
18470,03/06/2006
16901,08/02/2003
12381,01/21/1998
14770,09/13/1999
16393,12/02/1997
18349,03/23/2006
13578,04/11/1998
8044,01/08/1988
15224,03/30/2001
13036,11/14/1998
17996,04/13/2005
17183,06/30/2004
11926,12/01/1995
14496,09/28/2000
16944,09/08/2004
12493,12/09/1996
17032,07/07/2003
11464,09/11/1996
17048,01/20/2004
16732,02/08/2003
17626,05/01/2006
14895,02/01/2000
8482,01/12/1989
18309,06/07/2002
13937,01/08/2000
17097,07/03/2004
17192,05/24/2003
15176,09/09/2000
13150,07/14/1997
17059,09/08/2003
8139,05/07/1987
14589,05/28/2000
16575,11/16/2002
8025,03/31/1987
18415,02/23/2007
17414,05/22/2004
13401,08/17/1998
11901,07/27/1995
16374,05/11/2002
17208,09/06/2003
10048,12/31/1988
17868,06/04/2004
15680,07/18/2003
17151,05/01/2005
18519,01/03/2006
13322,06/21/1999
12955,01/23/1995
18061,12/09/2004
14082,01/03/1999
12674,12/23/1996
14035,03/14/1999
16911,07/01/2003
16022,11/16/2001
17877,05/14/2005
11433,05/08/1994
17721,10/31/2005
17543,03/14/2004
17524,07/30/2004
18335,07/09/2006
7564,08/07/1982
15448,09/26/2001
11951,03/12/1995
16145,02/08/2001
16370,06/28/2002
18329,08/24/2006
15973,10/31/2001
14041,01/23/1999
12621,09/27/1996
13520,10/27/1997
11505,07/05/1995
10894,05/19/1994
13909,09/20/1998
15676,03/28/2003
15478,05/30/2001
15675,03/30/2003
16738,11/13/2002
16754,09/11/2002
11706,02/26/1996
16864,09/26/2003
16583,03/24/2002
12966,10/05/1997
14334,12/10/1998
17111,02/26/2005
13713,12/07/1997
15696,02/13/2003
16704,06/21/2003
13400,04/10/1998
14021,10/20/1998
15245,02/05/2001
18360,06/15/2006
16734,08/24/2003
16793,07/21/2003
13513,08/23/1998
9197,02/11/1991
11988,04/14/1996
17372,09/17/2003
13476,02/18/1998
18275,07/05/2005
17142,08/30/1999
12824,12/31/1996
8317,09/20/1989
16196,05/10/2002
18175,03/02/2006
18086,01/04/2005
16706,04/06/2003
13791,05/11/1994
16707,08/03/2003
12885,03/06/1997
14059,02/06/1998
16365,06/23/2002
16955,10/18/2004
10573,05/02/1993
14458,09/03/2001
16753,06/15/2003
16226,04/22/1999
16396,01/24/2001
16321,08/17/2003
17295,12/26/2003
17058,03/30/2003
14596,12/04/2000
10717,12/26/1993
16463,02/01/2004
17981,06/08/2005
15846,10/11/2003
17810,05/29/2004
16747,05/30/2003
15608,09/09/2001
7221,05/01/1984
16916,10/25/2002
14423,03/19/1996
17753,10/01/2005
15165,03/03/2001
18488,02/14/2005
17747,01/27/2006
16037,04/14/2002
16309,01/03/2004
15933,12/05/2001
10152,05/22/1992
14459,08/22/2001
14933,07/25/2000
18393,02/19/2006
17003,11/18/2004
11475,09/07/1995
13589,06/15/1998
15253,03/15/2001
11811,12/14/1995
17109,11/26/2004
17294,09/26/2003
15874,01/17/2002
15085,09/07/2001
13047,01/30/1999
16403,12/07/2002
18446,12/11/2005
17077,12/23/2003
17200,11/20/2003
14175,06/25/1999
8033,12/14/1987
18201,06/29/2006
12319,09/21/1996
13124,01/02/1998
14063,03/12/1999
15045,03/23/2001
17314,08/12/2003
17528,02/11/2004
18505,08/05/2005
14737,08/31/1999
10615,10/29/1994
12410,11/01/1997
12477,12/07/1996
15969,01/28/2001
17859,04/07/2005
15330,05/25/2001
10103,07/27/1992
16180,09/23/2002
10425,09/20/1993
14460,08/17/2000
11538,03/01/1995
17624,07/09/2006
17611,05/28/2005
17756,11/11/2005
15900,08/10/2001
15996,01/11/2002
13213,04/15/1996
16581,01/21/2003
16492,01/02/2003
17193,08/18/2003
17846,03/31/2004
12227,04/30/1996
18050,11/29/2004
17176,11/02/2004
17215,06/05/2003
15547,10/01/2001
18067,01/19/2005
15851,02/27/2003
16854,05/23/2003
16544,08/21/2003
12159,01/12/1996
17362,01/20/2004
18440,07/08/2006
9544,01/03/1992
17439,10/19/2003
15980,02/09/2002
17181,01/31/2004
13363,05/13/1999
17500,09/10/2003
18498,10/29/2005
17602,01/15/2005
16540,06/06/2003
14702,08/03/1999
17090,10/17/2004
15888,05/06/2001
14179,10/23/1998
10165,04/15/1993
14598,08/19/2001
17803,07/28/2004
13110,11/21/1997
9763,04/14/1991
13086,08/16/1998
13572,10/22/1997
13141,06/07/1997
13982,05/10/1998
14908,03/21/2000
14392,01/05/2000
18078,04/14/2005
17902,09/14/2004
14350,03/01/1998
15917,06/14/2001
13858,09/21/1999
15554,01/27/2001
17970,02/01/2005
13235,04/14/1997
11681,12/14/1994
17850,12/28/2004
10633,02/03/1995
16604,01/19/2003
15964,08/20/2001
18384,12/10/2006
17556,11/07/2004
11453,11/29/1991
17737,05/16/2005
14807,08/14/2000
12954,09/18/1997
10965,04/13/1996
16171,02/08/1994
18352,03/24/2006
16377,10/06/2002
12949,03/31/1998
18233,12/10/2006
11576,05/29/1996
17782,06/26/2004
14346,12/21/1999
17658,06/23/2006
17198,09/03/2003
13550,12/15/1997
17239,06/23/2003
17842,06/07/2004
14071,08/07/1998
10648,05/26/1993
16988,02/26/2005
16766,05/29/2003
12307,01/31/1997
17423,12/10/2003
16303,05/12/2003
17664,03/26/2005
15850,09/30/2002
18080,06/30/2005
16160,11/03/2002
11750,03/19/1996
10645,11/05/1993
17289,08/03/2003
16744,04/27/2003
13536,01/04/1998
14609,03/26/1999
18075,07/27/2005
13255,10/07/1997
16119,07/01/2001
15124,08/14/2001
16882,11/04/2003
18452,04/11/2005
12690,11/17/1996
17510,12/19/2003
16542,07/12/2003
15338,12/06/2000
12266,09/03/1996
15655,08/07/1998
14342,11/01/1999
17401,08/17/2004
15682,08/02/2002
11885,05/25/1995
18280,04/05/2005
17909,09/18/2004
15269,06/01/2001
14079,03/16/1999
11579,04/30/1996
16950,05/14/2005
10146,04/15/1992
10333,08/02/1992
18262,09/16/2005
15240,12/27/2000
18492,11/12/2005
8492,05/14/1989
16283,09/18/2003
17813,06/08/2004
18269,10/21/2005
15219,01/06/2001
14216,06/22/1999
17547,09/17/2004
16068,08/25/2002
18126,09/01/2001
12089,07/04/1996
16758,02/13/2003
13856,05/13/2000
17667,11/13/2005
18138,03/14/2002
12911,10/24/1996
18390,03/08/2005
16473,08/02/2003
15039,05/09/2002
14238,11/15/1998
17699,05/27/2004
12620,02/24/1997
14754,02/19/2000
15668,08/07/2002
17361,01/08/2004
8443,03/04/1987
8369,01/04/1989
13490,03/02/1998
14518,04/11/2000
14182,03/18/1999
17199,09/26/2003
14321,04/26/1986
14706,05/20/1999
15553,06/15/1997
17897,03/07/2005
12898,06/08/1998
8685,07/03/1985
13238,03/03/1997
14032,11/08/1998
13214,07/27/1996
12010,09/20/1995
18172,05/09/2006
15625,01/09/2002
13800,06/21/1998
16646,11/21/2002
9520,03/27/1991
16757,11/02/2002
15103,08/29/2001
13711,05/10/1998
18273,03/26/2005
15093,02/05/2002
12763,01/17/1997
13833,06/19/1999
14799,05/20/2000
10726,10/25/1994
17066,09/26/2003
18294,06/01/2005
13929,06/17/1998
12494,03/30/1996
15582,06/29/2001
17044,11/30/2003
13561,02/07/1998
12326,09/27/1996
17885,07/03/2004
13232,01/05/1998
15856,01/18/2003
14411,07/31/1996
16547,08/13/2003
14181,03/02/1998
7683,05/16/1986
15714,02/08/2003
15172,06/03/2000
18212,06/07/2006
16482,05/28/2002
17374,08/22/2004
16548,01/07/2004
8905,01/09/1989
17403,10/11/2003
11679,01/06/1995
16194,03/06/2002
15989,09/23/2001
17687,02/24/2004
15577,07/25/2001
15848,03/13/2003
15557,03/26/1998
18194,01/01/2007
17791,01/30/2005
16353,11/05/2002
18203,06/27/2006
11575,11/19/1996
17339,07/27/2004
17075,09/06/1999
17234,01/09/2004
17504,08/31/2004
14483,04/22/2000
16003,07/12/2002
18283,05/31/2005
18188,04/15/2006
10893,04/04/1994
18425,06/02/2006
17186,01/30/2004
16588,11/05/2002
17508,08/23/2004
15611,09/15/2001
9793,08/06/1990
14379,01/07/2000
16231,09/06/2002
13525,11/08/1997
17869,07/05/2004
15785,10/20/1998
14965,06/18/1999
18370,07/13/2006
12185,08/31/1995
15905,11/01/2001
17357,01/20/2004
13859,09/17/2000
16263,08/20/2003
14481,10/29/2000
17609,02/08/2006
18093,03/15/2005
13402,06/06/1998
17604,03/24/2005
17971,03/20/2005
15842,07/01/2003
15712,04/08/2003
15018,01/26/1998
14986,10/10/2000
14476,07/29/2000
17523,04/23/2004
18150,03/08/2006
16545,10/04/2003
14410,08/04/2000
17226,10/21/2003
15146,06/25/2000
18373,03/10/2006
12882,02/01/1997
16208,12/27/2001
17785,07/18/2004
18105,01/21/1997
16467,05/02/2003
18343,05/01/2006
15401,10/28/2001
14575,06/02/2000
14495,04/25/2000
15549,08/22/2000
17960,11/06/2004
10842,07/09/1993
9486,07/07/1987
18169,02/16/2007
12991,06/20/1994
12871,04/07/1997
18279,04/20/2005
17914,09/15/2004
17233,08/19/2003
16182,10/24/2002
18265,10/18/2005
10563,05/03/1995
17643,07/11/2005
11517,03/03/1995
10868,04/17/1993
10157,06/25/1992
14544,11/08/2000
16466,05/24/2003
9700,02/09/1991
17161,09/13/2004
14704,08/01/1999
14586,10/19/2000
18331,06/16/2006
18408,03/20/2002
14781,08/18/2000
16243,02/21/1999
15095,08/06/2001
15040,03/25/2001
9542,07/18/1991
16499,08/04/2002
17175,02/11/2005
16900,10/10/2003
14579,05/13/2001
17967,12/13/2004
15522,11/08/2002
15667,11/17/2002
17396,03/10/2004
17787,07/16/2004
14989,09/02/2000
16170,07/26/2002
11372,12/09/1992
15278,01/10/2001
18463,01/26/2006
17505,08/10/2004
14597,06/11/2001
17273,07/14/2003
16592,02/12/2003
16756,11/06/2002
15540,12/04/2001
17024,03/14/2005
10411,03/24/1994
12909,02/01/1998
17545,09/27/2004
15637,04/16/1998
17021,07/16/2004
15570,07/09/1997
13756,09/18/1998
13719,02/10/1998
10506,08/01/1993
14849,10/29/2000
17320,01/03/2004
12622,10/09/1996
10608,11/19/1994
11592,08/13/1996
11996,08/18/1995
17984,08/21/2005
12413,05/03/1997
11083,05/07/1995
14438,08/07/2000
16292,12/13/2003
17154,03/10/2005
10899,03/28/1994
11805,09/28/1995
17860,07/29/2004
13341,08/02/1999
12693,02/10/1997
16425,05/04/2003
10855,04/14/1990
14095,06/24/1999
15007,09/07/1997
15930,01/02/2002
13887,02/09/2000
16574,04/30/2004
15175,08/06/2000
8395,08/06/1988
16764,03/21/2003
16501,02/03/2003
13535,10/12/1997
17949,06/04/2005
14532,08/05/1999
17962,12/14/2004
17836,05/11/2004
13596,11/01/1997
17153,08/28/2004
11822,05/28/1995
15580,11/23/1998
15027,07/24/2001
14711,08/14/1999
18394,03/09/2005
17143,05/08/2003
18441,05/22/2007
17825,07/24/2004
17734,07/17/2005
12889,09/13/1998
17788,12/30/2004
15581,03/12/2001
16465,04/11/2003
14309,06/03/1999
14566,03/13/2000
14357,12/28/1999
11902,04/25/1996
14420,06/01/1996
17216,02/01/2004
14907,06/07/2000
16970,02/27/2005
17235,07/31/2003
17373,03/12/2004
11635,04/11/1996
15135,02/13/2001
12452,07/21/1997
15646,03/25/2001
14449,04/27/2000
15524,02/23/2001
16748,10/29/2002
16384,02/01/2002
16454,05/04/2004
18184,07/19/2006
13067,02/13/1998
10132,11/20/1992
8416,07/31/1987
15204,01/12/2001
15892,11/23/2001
17707,09/20/2004
14535,05/03/1996
16407,03/17/1999
17615,11/08/2005
15928,03/15/2002
18128,10/22/2001
17975,01/27/2005
12666,06/28/1997
17985,04/15/2004
15313,12/09/2000
15742,11/04/2002
18120,07/30/2001
13693,02/01/1998
12219,09/28/1996
17278,07/25/2003
17224,11/22/2003
17171,04/25/2005
12520,06/25/1994
17735,12/26/2005
16767,01/10/2003
15212,10/07/2000
16972,04/26/2004
13148,07/12/1997
16004,05/01/2002
17840,10/23/2004
16541,02/09/2004
17845,11/07/2004
17382,02/05/2004
11418,08/02/1994
17835,12/16/2004
15649,08/11/2001
9324,01/22/1990
14780,07/10/2000
17296,11/26/2003
17935,02/17/2005
17729,12/08/2005
16739,02/15/2003
13395,05/31/1999
15052,08/25/2001
12427,06/08/1997
13782,08/20/1997
16755,07/03/2003
17146,06/07/2005
18354,06/11/2006
12361,05/19/1997
18302,08/07/2004
10933,04/26/1991
10599,11/11/1994
16641,03/16/2003
15086,07/10/2001
18368,09/25/2006
17745,03/31/2005
17527,07/28/2004
15886,02/24/2002
12838,02/19/1997
15467,11/11/2001
13309,04/04/1998
16342,02/11/2003
14297,10/24/1999
16347,12/30/2003
14581,05/30/2000
14166,01/18/1999
12942,05/26/1998
15595,03/06/1998
16637,06/17/2002
15567,08/11/2001
13761,10/17/1998
14289,01/16/1999
17713,07/16/2001
15880,05/01/2001
12680,05/03/1996
16091,11/02/2001
16221,02/12/2000
11911,08/01/1995
17386,01/04/2004
14144,09/16/1998
16239,08/22/2002
14641,05/29/1999
14356,03/11/1999
17871,08/24/2004
14621,09/30/1999
16927,08/27/2000
17034,07/11/2003
17931,10/07/2004
17948,09/01/2004
14120,01/05/1999
16240,07/30/1998
17399,12/11/2003
11806,04/01/1995
11950,05/28/1996
17600,08/15/2005
15651,03/05/2002
18416,05/20/2006
16951,03/17/2005
14226,05/27/1999
17838,07/22/2004
18487,09/16/2005
10916,11/27/1991
17654,06/18/2005
16595,04/06/2003
10985,06/16/1995
11570,02/02/1997
10877,04/01/1994
16199,02/18/2002
16052,08/03/2001
15594,03/20/2002
13963,04/12/1999
14465,09/16/2000
13473,07/18/1997
16961,10/15/2004
17875,09/17/2004
11888,08/04/1995
11319,06/25/1995
14394,09/29/1999
17671,06/14/2006
12407,01/01/1998
13788,11/02/1994
15962,11/27/2001
16320,07/03/2003
18182,10/07/2006
15431,08/29/2001
11718,11/10/1992
11610,05/27/1996
16587,12/03/2002
12352,08/14/1993
15658,03/26/1998
18293,01/09/2006
16714,06/15/2003
17595,02/04/2005
7933,08/27/1987
15038,08/19/2001
18308,07/02/2002
17928,04/02/2005
17766,03/30/2005
16539,01/05/2003
16302,02/11/2003
13985,08/29/1998
17242,11/28/2003
10430,09/28/1993
16260,06/25/2004
12451,07/16/1998
14887,10/30/2000
16288,10/12/2003
18326,07/13/2006
18076,06/30/2005
17412,02/05/2004
12731,11/11/1997
15062,09/14/2002
16293,02/26/2004
15854,12/13/2002
16620,07/25/2002
11483,06/18/1995
16940,08/23/2004
17612,11/21/2005
14825,12/31/1999
18424,06/20/2007
13510,12/03/1997
18347,03/28/2007
13019,03/04/1998
17942,05/03/2005
15279,11/06/2000
11675,03/03/1995
15589,11/15/1998
11426,12/19/1994
10962,05/20/1996
12713,10/06/1997
18520,07/10/2005
11556,05/22/1997
9223,05/22/1990
16043,12/14/2001
13860,04/18/1999
18124,07/29/2001
10485,08/08/1993
11893,06/11/1995
13229,09/24/1998
14358,08/30/1999
11846,08/26/1994
13821,06/20/1995
16578,10/06/2002
17780,05/09/2005
15036,12/25/2001
18190,06/19/2006
18397,04/21/2005
17945,08/26/2005
18411,05/22/2006
17269,11/08/2003
13131,03/05/1997
15073,07/14/2001
16224,12/24/2002
17839,12/25/2004
15336,01/11/2001
17657,07/24/2005
17248,09/27/2003
13812,09/13/1995
13044,10/06/1998
18214,05/01/2006
14778,10/07/1999
12395,06/15/1997
18383,06/03/2006
15072,07/02/2001
13121,11/01/1997
11757,06/28/1996
17155,08/12/2004
13753,10/16/1998
18359,01/31/2006
10436,09/28/1993
14667,12/24/1999
8906,02/06/1977
12699,12/14/1996
17350,04/22/2004
9506,04/28/1991
16809,08/19/2003
16027,02/04/2002
10002,01/23/1991
13332,07/26/1998
13029,08/25/1999
15745,01/16/2003
16973,06/10/2004
18287,06/20/2005
17738,10/17/2005
17204,02/17/2004
10974,07/18/1996
17261,10/18/2003
18339,10/25/2006
18256,07/17/2005
16417,05/04/2003
15789,10/22/1998
15897,11/16/2001
17103,11/03/2004
15664,05/05/2002
15246,01/18/2001
14620,12/07/1999
18094,08/15/2005
12450,07/15/1997
14148,04/13/1999
16150,07/24/2002
14301,02/19/1999
15486,08/29/2001
12382,03/09/1997
15909,08/02/2001
15984,07/24/2001
14060,06/03/1998
17277,11/19/2003
7612,09/13/1986
17689,06/21/2004
14112,07/19/1999
11583,11/28/1996
14340,06/12/1999
15713,11/19/2002
17988,01/28/2005
13516,04/26/1998
14390,01/20/2000
13071,06/10/1998
10959,04/10/1995
6702,11/11/1983
13098,06/10/1998
17124,01/05/2005
17027,01/16/2005
17831,11/27/2004
14114,03/17/1999
13042,05/09/1998
7342,08/26/1985
8544,11/09/1987
18292,11/22/2005
14312,02/23/1999
14432,07/21/2000
15063,07/12/2001
15970,05/05/2002
17393,05/12/2004
13082,01/11/1999
17642,07/09/2005
16332,11/17/2003
16912,06/04/2003
13355,07/09/1998
15499,09/17/2001
18450,10/09/2005
15865,01/31/2003
16580,10/06/2002
10966,08/24/1995
16505,01/08/2003
13854,07/07/2000
13114,05/05/1997
16962,09/12/2004
13398,09/30/1998
11223,07/31/1995
11956,03/28/1996
15703,12/07/2002
8769,12/30/1989
16956,01/25/2005
18088,03/19/2005
10619,02/17/1995
11560,09/03/1996
17638,09/07/2005
15895,10/08/2001
10997,11/15/1995
18270,03/04/2004
18334,06/26/2006
11787,06/22/1996
17725,07/09/2005
13338,07/06/1998
16448,02/18/2003
13187,02/27/1997
18431,10/30/2006
15807,12/20/2001
17640,08/15/2005
16210,07/11/2001
17229,08/06/2003
18483,05/15/2005
13312,11/04/1998
15832,06/03/2002
13524,08/31/1998
13994,05/11/1998
17509,07/23/2004
17280,03/24/2004
16054,12/20/2001
16483,03/31/2002
18110,05/18/2005
17429,07/21/2004
14219,06/26/1999
13325,05/30/1999
13237,05/13/1997
15232,02/12/2001
17391,10/29/2003
18494,12/01/2005
17321,02/07/2004
17559,09/21/2004
17890,03/26/2005
6915,07/06/1983
17894,10/03/2004
14497,04/10/2000
15959,09/08/2001
17030,12/08/2003
15617,09/22/2001
15332,01/19/2001
16265,11/16/2003
15234,10/11/2000
15728,09/04/2002
16980,05/11/2004
17759,02/18/2006
13662,10/15/1998
17209,07/23/2003
10201,05/16/1992
18515,04/17/2006
17316,11/09/2003
15612,03/20/1998
18062,01/05/2005
14565,08/06/2000
16058,10/28/2001
18235,09/19/2006
16616,06/24/2002
17245,09/14/2003
11690,06/05/1995
10579,04/21/1993
16995,03/18/2004
16218,04/24/2003
12454,08/24/1997
15463,03/07/2001
18521,02/05/2006
13699,01/13/1998
15752,07/20/2001
17520,08/06/2004
13466,07/13/1997
16446,12/29/2003
18122,10/13/2005
13105,09/29/1998
12836,02/09/1997
15610,12/01/2001
18278,05/10/2005
17925,11/24/2004
15605,06/08/1998
12874,08/18/1997
15536,08/13/2001
8005,05/17/1987
17150,09/01/2004
14053,01/11/1999
13451,10/21/1997
16517,02/24/2003
14371,02/27/2001
14512,10/18/2000
17867,01/22/2004
16059,09/22/2002
14464,07/30/2000
15590,08/05/2002
15532,09/13/2001
17932,12/23/2004
11330,12/10/1995
16491,07/15/2002
15947,09/16/2001
12627,06/13/1997
12869,01/07/1998
17392,03/23/2003
14636,09/02/1999
15770,10/09/2000
12597,09/20/1996
10940,09/09/1994
15709,07/08/2003
13260,08/22/1994
16799,07/07/2003
13343,04/14/1998
18266,03/30/2005
17958,04/23/2005
17152,07/16/2005
15314,04/09/2001
13809,02/12/1999
17387,01/16/2004
11826,08/26/1995
14514,08/06/2000
17326,08/27/2003
16606,11/27/2002
16480,09/17/2002
17006,11/18/2004
13862,04/26/1999
16189,01/26/2002
17805,04/06/2004
6718,08/10/1983
17410,06/26/2004
18479,06/11/2005
18134,02/11/2006
17873,05/26/2005
16514,02/01/2003
10533,09/07/1993
16406,03/26/2002
17648,06/05/2006
12044,08/22/1995
17768,01/26/2006
15867,12/26/2002
17690,07/01/2004
16223,09/26/1998
14765,09/06/1999
13946,10/14/1999
12249,12/05/1997
17818,01/21/2005
18514,09/13/2005
17522,10/23/2004
17856,11/14/2004
18037,04/05/2005
16518,09/10/2002
12078,02/17/1996
16399,10/12/2002
17628,05/30/2005
18428,06/06/2007
18418,12/13/2006
16376,12/05/2002
13574,09/16/1998
16369,12/28/2002
12999,02/11/1997
18451,12/31/2005
18340,08/16/2006
16151,01/16/2002
16449,10/06/2003
10474,10/19/1992
12359,08/02/1996
13299,05/07/1997
16652,05/18/2003
15239,09/19/2000
16046,11/25/2001
15029,01/25/1997
11312,04/07/1995
17646,03/21/2005
16607,04/27/2003
10672,04/14/1993
17217,09/28/2003
17062,01/05/2004
12893,10/06/1998
17824,07/19/2004
15902,09/20/2001
16405,05/31/2003
16694,02/22/2003
16762,12/15/2002
16908,05/17/2003
15776,08/26/1997
17351,07/31/2004
12858,08/01/1997
18466,03/19/2006
13770,10/01/1998
17961,08/15/2005
17921,09/28/2004
15034,06/16/1997
13878,11/27/1999
14746,02/01/2000
15771,10/03/1996
10989,07/08/1995
18455,05/30/2005
10961,07/14/1995
15945,01/23/2002
16064,04/10/2001
17254,08/27/2003
15154,10/04/2000
17711,08/16/2001
15561,08/22/1997
13689,04/13/1998
18377,05/15/2006
15037,05/07/2001
16687,11/27/2002
17370,07/15/2004
16019,08/02/2001
16733,06/14/2003
13388,06/14/1998
16005,06/20/2002
16386,09/10/2002
13731,05/20/1998
18369,10/07/2006
16471,12/27/2002
12259,06/01/1997
8363,01/12/1989
9086,03/25/1990
17586,12/04/2000
13850,03/18/1999
8768,09/29/1989
17841,08/03/2004
14452,07/05/2000
16959,06/08/2004
15957,12/20/2001
18085,03/22/2005
13945,07/06/1999
17333,04/22/2004
18115,11/01/2005
16684,07/29/2003
10801,07/19/1989
18436,09/07/2006
17332,01/31/2004
12901,07/05/1998
10913,01/31/1995
17144,08/17/2004
11655,09/09/1996
16920,08/03/2002
17718,05/30/2004
15828,08/22/2002
9754,05/20/1992
15726,04/24/2002
17106,08/24/2004
15740,02/07/2003
16915,04/21/2003
17665,04/07/2005
17205,01/10/2004
16709,03/29/2003
17918,09/29/2004
10885,07/29/1991
18445,07/07/2006
7359,08/07/1985
18392,08/16/2005
11518,05/28/1995
16945,06/11/2005
18306,05/15/2002
15634,07/25/2002
16220,04/11/1999
15762,01/12/2002
13883,04/07/2000
14944,09/26/2000
