ID,DOB
1176,03/05/1965
431,03/06/1965
1142,03/23/1965
392,04/09/1965
1239,04/12/1965
1263,04/20/1965
20,04/24/1965
1369,04/25/1965
581,05/02/1965
195,05/17/1965
1240,05/29/1965
945,06/09/1965
1326,06/24/1965
1868,07/02/1965
756,07/04/1965
763,08/07/1965
883,08/12/1965
5190,08/14/1965
707,08/28/1965
1125,09/05/1965
1889,09/14/1965
1166,09/16/1965
1008,09/19/1965
1622,09/21/1965
626,09/28/1965
463,10/05/1965
1339,10/21/1965
903,10/28/1965
1455,10/28/1965
1053,11/06/1965
72,11/10/1965
2363,11/25/1965
644,12/02/1965
1223,12/10/1965
81,12/16/1965
1196,01/02/1966
1290,01/14/1966
1346,01/15/1966
1191,01/22/1966
2362,02/09/1966
1618,02/19/1966
1157,02/27/1966
955,03/04/1966
509,03/08/1966
1590,03/29/1966
1407,04/08/1966
1742,04/08/1966
1046,04/09/1966
202,04/14/1966
1565,04/14/1966
599,04/14/1966
31,04/15/1966
1361,04/17/1966
1318,04/25/1966
1452,06/09/1966
1773,06/09/1966
1229,06/14/1966
221,06/20/1966
1688,06/25/1966
1818,06/29/1966
1506,06/30/1966
2083,07/09/1966
1315,07/15/1966
1689,07/29/1966
1437,08/05/1966
1842,08/17/1966
904,08/22/1966
556,08/26/1966
489,08/30/1966
1666,09/01/1966
6614,09/03/1966
207,09/21/1966
1781,09/23/1966
1396,10/05/1966
888,10/18/1966
609,10/26/1966
1421,10/31/1966
4467,11/10/1966
1397,11/11/1966
1514,11/13/1966
1212,11/30/1966
1728,12/14/1966
1284,12/21/1966
1946,12/31/1966
5548,12/31/1966
1190,01/03/1967
1392,01/11/1967
613,01/24/1967
1215,02/04/1967
2702,02/06/1967
1380,02/07/1967
2737,02/10/1967
7520,02/10/1967
1062,02/19/1967
1363,03/03/1967
478,03/05/1967
2773,03/09/1967
483,03/12/1967
1364,03/18/1967
145,03/21/1967
5547,03/26/1967
691,03/29/1967
1708,04/05/1967
1792,04/12/1967
2618,04/16/1967
814,04/17/1967
1155,04/28/1967
1218,05/08/1967
1819,05/19/1967
1427,06/14/1967
1230,06/20/1967
1850,06/20/1967
1484,06/22/1967
1432,06/25/1967
1175,07/02/1967
383,07/10/1967
429,07/16/1967
4484,07/21/1967
1775,08/04/1967
2639,08/05/1967
1880,08/26/1967
1328,09/01/1967
956,09/03/1967
2684,09/09/1967
2717,09/20/1967
2548,10/01/1967
2652,10/07/1967
2644,10/09/1967
56,10/17/1967
1844,10/24/1967
1461,10/30/1967
929,10/30/1967
1101,10/30/1967
1638,10/31/1967
1717,11/13/1967
1847,11/13/1967
66,11/16/1967
1907,11/16/1967
2657,11/16/1967
1372,11/17/1967
1912,11/18/1967
1343,12/14/1967
616,12/18/1967
2707,12/22/1967
2065,12/28/1967
1845,01/04/1968
2589,01/08/1968
1371,01/20/1968
908,01/29/1968
604,02/02/1968
2757,02/05/1968
1303,02/11/1968
1609,02/19/1968
1923,02/20/1968
2647,02/22/1968
2673,03/01/1968
758,03/05/1968
1885,03/11/1968
2759,03/13/1968
2745,03/19/1968
1226,03/21/1968
2722,03/22/1968
3325,03/28/1968
2586,03/30/1968
1268,04/02/1968
2665,04/04/1968
459,04/09/1968
156,04/11/1968
2628,04/19/1968
2744,04/30/1968
711,05/04/1968
1670,05/25/1968
2787,05/27/1968
143,06/02/1968
568,06/03/1968
1608,06/05/1968
1764,06/13/1968
2719,06/23/1968
435,06/25/1968
1589,06/25/1968
1588,07/08/1968
1841,07/20/1968
2742,07/24/1968
2704,07/31/1968
1891,08/05/1968
1116,08/13/1968
1647,08/15/1968
554,08/17/1968
5,08/19/1968
1690,08/25/1968
1115,08/29/1968
2678,08/31/1968
2752,09/03/1968
67,09/17/1968
2616,09/20/1968
116,09/21/1968
1550,09/25/1968
2700,09/27/1968
2630,10/02/1968
2515,10/02/1968
6253,10/15/1968
531,10/20/1968
2612,10/21/1968
4122,10/23/1968
2682,10/31/1968
2557,11/01/1968
2659,11/04/1968
2518,11/05/1968
2530,11/06/1968
1543,11/08/1968
1795,11/11/1968
4475,11/14/1968
85,11/21/1968
1005,11/21/1968
1908,11/26/1968
5543,11/28/1968
1897,11/30/1968
2514,12/04/1968
2550,12/19/1968
6248,12/21/1968
1108,12/22/1968
2563,12/29/1968
1661,02/06/1969
2517,02/08/1969
1896,02/10/1969
2878,02/11/1969
2632,02/17/1969
2705,03/07/1969
1094,03/14/1969
2853,03/17/1969
2913,03/20/1969
1357,05/08/1969
927,05/18/1969
1513,05/18/1969
2846,05/22/1969
2897,05/30/1969
2834,06/01/1969
2928,06/02/1969
2576,06/08/1969
2801,06/15/1969
5542,06/20/1969
4468,06/21/1969
2825,06/22/1969
2798,06/26/1969
1684,07/01/1969
2895,07/11/1969
1931,07/13/1969
3359,07/15/1969
2819,07/26/1969
1517,07/27/1969
2159,08/11/1969
859,08/14/1969
3319,08/19/1969
3300,08/23/1969
2712,08/26/1969
2478,08/28/1969
1801,09/04/1969
1768,09/10/1969
1833,09/10/1969
1915,09/12/1969
1628,09/26/1969
23,09/27/1969
2876,09/30/1969
301,10/06/1969
1664,10/08/1969
1238,10/12/1969
810,10/13/1969
2917,10/16/1969
330,11/01/1969
2923,11/01/1969
1655,11/02/1969
2851,11/04/1969
3342,11/12/1969
1277,11/18/1969
2523,11/20/1969
645,11/21/1969
2799,12/06/1969
2896,12/09/1969
2866,12/12/1969
1691,12/18/1969
2708,12/27/1969
3360,12/28/1969
2683,12/29/1969
1817,12/30/1969
277,01/04/1970
2902,01/08/1970
2889,01/14/1970
2177,01/20/1970
2862,01/25/1970
2933,01/26/1970
5549,02/02/1970
50,02/02/1970
2406,02/09/1970
2808,02/13/1970
3350,02/16/1970
1429,02/19/1970
1854,02/21/1970
475,02/22/1970
2390,02/23/1970
5209,02/25/1970
1960,02/26/1970
2026,03/07/1970
2940,03/08/1970
4493,03/10/1970
5544,03/12/1970
1975,03/22/1970
2351,03/22/1970
2469,03/23/1970
2837,04/02/1970
2880,04/04/1970
2904,04/05/1970
3443,04/11/1970
2047,04/16/1970
5192,04/22/1970
3458,04/23/1970
3037,05/01/1970
2463,05/12/1970
2295,05/24/1970
2982,05/24/1970
3785,05/29/1970
2964,06/01/1970
5898,06/03/1970
2460,06/18/1970
1737,06/22/1970
566,07/01/1970
2386,07/09/1970
4478,07/09/1970
3439,07/18/1970
2396,07/21/1970
2935,07/21/1970
2992,07/27/1970
1988,07/28/1970
2693,08/02/1970
4156,08/04/1970
3306,08/06/1970
3467,08/20/1970
4840,08/23/1970
1827,08/26/1970
705,09/01/1970
1982,09/04/1970
2016,09/06/1970
4158,09/09/1970
1686,09/10/1970
3408,09/10/1970
3061,09/15/1970
3029,09/18/1970
3039,09/21/1970
3424,09/22/1970
3405,09/26/1970
621,09/28/1970
3474,10/02/1970
4486,10/04/1970
2942,10/09/1970
2946,10/12/1970
3021,10/14/1970
3022,10/17/1970
2431,10/17/1970
3435,10/21/1970
1962,11/01/1970
3040,11/03/1970
3447,11/04/1970
3469,11/04/1970
3416,11/05/1970
2962,11/10/1970
6251,11/12/1970
2354,11/15/1970
2660,11/17/1970
5894,11/17/1970
3075,11/26/1970
3045,12/04/1970
3462,12/15/1970
7825,12/19/1970
2059,12/23/1970
2994,01/02/1971
3074,01/03/1971
2666,01/06/1971
5191,01/16/1971
3034,01/16/1971
2352,01/17/1971
2985,01/18/1971
755,01/20/1971
3056,02/01/1971
3042,02/03/1971
3036,02/09/1971
1083,02/14/1971
2402,02/20/1971
2318,02/24/1971
3070,02/27/1971
2434,03/07/1971
3409,03/09/1971
5913,03/13/1971
3818,03/19/1971
3023,03/28/1971
2471,03/30/1971
3491,04/02/1971
2357,04/05/1971
2249,04/09/1971
2397,04/10/1971
5553,04/15/1971
1709,04/21/1971
3811,05/09/1971
2608,05/15/1971
3476,05/15/1971
3537,05/24/1971
2522,06/02/1971
2785,06/10/1971
2679,06/17/1971
753,06/17/1971
2728,06/18/1971
479,06/18/1971
2495,06/21/1971
2781,06/26/1971
2786,06/27/1971
3839,06/28/1971
3490,07/02/1971
1253,07/03/1971
3351,07/16/1971
2765,07/19/1971
2568,07/22/1971
2163,07/22/1971
3418,07/24/1971
3543,07/29/1971
5185,07/31/1971
2598,08/10/1971
7256,08/11/1971
2701,08/18/1971
95,08/21/1971
2725,08/25/1971
2566,08/25/1971
2594,08/27/1971
9634,08/28/1971
2710,09/10/1971
376,09/17/1971
2197,09/24/1971
2580,09/28/1971
3532,10/01/1971
3819,10/01/1971
2783,10/01/1971
2599,10/12/1971
1088,10/14/1971
2748,10/18/1971
1356,10/19/1971
2079,10/21/1971
2392,10/22/1971
1616,10/24/1971
2676,10/28/1971
2519,10/29/1971
4469,11/05/1971
2779,11/07/1971
7255,11/09/1971
2604,11/13/1971
3815,11/17/1971
3481,11/18/1971
2535,11/20/1971
3493,11/26/1971
2506,11/27/1971
2686,11/28/1971
2763,12/02/1971
3826,12/06/1971
2621,12/09/1971
3506,12/11/1971
1015,12/14/1971
2641,12/15/1971
3494,12/17/1971
2048,12/18/1971
2043,12/31/1971
3825,01/24/1972
3517,01/27/1972
3834,01/29/1972
4495,02/08/1972
1864,02/12/1972
757,02/16/1972
381,02/24/1972
2697,02/24/1972
2736,02/25/1972
5895,02/27/1972
555,03/13/1972
3853,03/14/1972
2735,03/16/1972
2516,03/25/1972
2625,04/01/1972
2619,04/03/1972
4165,04/03/1972
3225,04/06/1972
1486,04/10/1972
3175,04/11/1972
1532,04/12/1972
255,04/13/1972
65,04/17/1972
3840,04/22/1972
2591,05/01/1972
3328,05/19/1972
3843,05/22/1972
2675,05/23/1972
2588,05/28/1972
3279,06/11/1972
2873,06/13/1972
7254,06/15/1972
1658,06/16/1972
2677,06/19/1972
4193,06/19/1972
1207,06/22/1972
3252,06/26/1972
1127,06/28/1972
840,06/28/1972
3242,07/04/1972
3314,07/05/1972
3365,07/05/1972
2713,07/11/1972
1381,07/13/1972
3337,07/13/1972
2843,07/18/1972
2900,07/20/1972
2857,07/21/1972
3323,07/24/1972
3387,07/30/1972
856,08/05/1972
4169,08/06/1972
485,08/09/1972
3353,08/11/1972
4196,08/15/1972
4499,08/17/1972
3906,09/26/1972
3308,09/28/1972
3546,09/30/1972
2768,10/05/1972
1863,10/08/1972
2903,10/08/1972
2778,10/16/1972
1415,10/18/1972
1331,10/19/1972
3301,10/26/1972
3370,11/06/1972
5537,11/10/1972
2777,11/30/1972
3868,12/04/1972
3851,12/10/1972
4191,12/12/1972
2883,12/12/1972
3861,12/13/1972
2918,12/14/1972
4187,12/17/1972
2885,12/21/1972
3880,12/23/1972
61,12/28/1972
2791,12/29/1972
4498,12/31/1972
3401,01/02/1973
2833,01/03/1973
3869,01/08/1973
3883,01/15/1973
3368,01/22/1973
4167,01/22/1973
3852,01/24/1973
3388,01/26/1973
4211,02/14/1973
2884,02/14/1973
2925,02/15/1973
4511,02/16/1973
4535,02/25/1973
4219,02/26/1973
5224,03/03/1973
7514,03/16/1973
4518,03/24/1973
4530,03/26/1973
2919,04/09/1973
3215,04/14/1973
4216,04/16/1973
3797,05/03/1973
3780,05/03/1973
3330,05/03/1973
2977,05/05/1973
2805,05/13/1973
6615,05/17/1973
3449,05/22/1973
3787,05/23/1973
2809,05/25/1973
2501,06/01/1973
4242,06/02/1973
4278,06/03/1973
3432,06/05/1973
3066,06/10/1973
2980,06/11/1973
2968,06/14/1973
5545,06/17/1973
3666,06/18/1973
3460,06/20/1973
3198,06/22/1973
3684,06/25/1973
4247,06/28/1973
3256,07/03/1973
3357,07/15/1973
3207,07/17/1973
3307,07/18/1973
3703,07/19/1973
7258,07/19/1973
3768,07/22/1973
3784,07/24/1973
4528,08/03/1973
2966,08/03/1973
4202,08/04/1973
3183,08/07/1973
3012,08/10/1973
4505,08/21/1973
3770,09/05/1973
3295,09/09/1973
3231,09/11/1973
3396,09/18/1973
3790,09/28/1973
5216,10/01/1973
3222,10/02/1973
3430,10/03/1973
3448,10/07/1973
3356,10/08/1973
3015,10/14/1973
4201,10/16/1973
3220,10/22/1973
5220,10/25/1973
3025,10/26/1973
3692,10/28/1973
2987,11/01/1973
3725,11/02/1973
3059,11/14/1973
3190,11/18/1973
3217,11/18/1973
3224,11/20/1973
3047,11/29/1973
3232,11/30/1973
3010,12/04/1973
3441,12/08/1973
2937,12/11/1973
3798,12/18/1973
2979,12/19/1973
3049,12/23/1973
4534,01/06/1974
4070,01/10/1974
3415,01/13/1974
3237,01/13/1974
3218,01/23/1974
3223,01/24/1974
7522,01/26/1974
4542,01/29/1974
3475,02/04/1974
4208,02/07/1974
4239,02/08/1974
7515,02/10/1974
4212,02/11/1974
8153,02/12/1974
2961,02/12/1974
4229,02/21/1974
3662,02/22/1974
5215,02/26/1974
8908,03/20/1974
2956,03/28/1974
6612,03/29/1974
4896,03/30/1974
3281,03/30/1974
4895,04/01/1974
4096,04/07/1974
3282,04/08/1974
4098,04/10/1974
4901,04/12/1974
3669,04/13/1974
3272,04/13/1974
4225,04/17/1974
4583,04/21/1974
4248,04/26/1974
4592,04/28/1974
3233,05/11/1974
3485,05/19/1974
3006,05/19/1974
2996,05/19/1974
4500,05/21/1974
4904,05/21/1974
4230,05/28/1974
4617,05/30/1974
3030,05/30/1974
3239,06/03/1974
4083,06/04/1974
3246,06/06/1974
3116,06/07/1974
4902,06/07/1974
4038,06/09/1974
3088,06/12/1974
3148,06/21/1974
3136,06/22/1974
3167,07/04/1974
3172,07/16/1974
4607,07/19/1974
3771,07/26/1974
4869,08/04/1974
3156,08/05/1974
3257,08/05/1974
2948,08/06/1974
3773,08/06/1974
3812,08/11/1974
3482,08/17/1974
4604,08/20/1974
6626,08/20/1974
3127,08/21/1974
4873,08/25/1974
3122,08/27/1974
3650,08/28/1974
6247,08/28/1974
3687,08/29/1974
3120,09/04/1974
3488,09/04/1974
3507,09/10/1974
8628,09/14/1974
3284,09/15/1974
4899,09/17/1974
2984,09/17/1974
4612,09/19/1974
3691,09/20/1974
3080,09/20/1974
4601,09/22/1974
4879,09/24/1974
3659,09/25/1974
3712,10/03/1974
3664,10/05/1974
4106,10/08/1974
3147,10/09/1974
3523,10/14/1974
3268,10/16/1974
3700,10/19/1974
3657,10/19/1974
3544,10/20/1974
3486,10/22/1974
3489,10/26/1974
3150,10/28/1974
4900,11/01/1974
3533,11/03/1974
2952,11/04/1974
3107,11/06/1974
4590,11/09/1974
3730,11/19/1974
4569,11/19/1974
4876,11/20/1974
8626,11/24/1974
4884,11/27/1974
3162,11/30/1974
3734,12/01/1974
3169,12/15/1974
4885,12/16/1974
3690,12/18/1974
3135,12/19/1974
3290,12/24/1974
3820,12/27/1974
5223,01/06/1975
3824,01/15/1975
3667,01/18/1975
4152,01/19/1975
3698,01/21/1975
3668,01/27/1975
3678,01/31/1975
3118,02/01/1975
9629,02/04/1975
4921,02/18/1975
3689,03/04/1975
3130,03/05/1975
4599,03/09/1975
3670,03/09/1975
5546,03/11/1975
3702,03/11/1975
5258,03/11/1975
4609,03/15/1975
4553,03/16/1975
3173,03/19/1975
5925,03/25/1975
3694,03/27/1975
3140,03/29/1975
5251,04/01/1975
3155,04/03/1975
4887,04/09/1975
3701,04/09/1975
3744,04/10/1975
8151,04/11/1975
3710,04/12/1975
4425,04/13/1975
3081,04/14/1975
3096,04/16/1975
3806,04/17/1975
4958,04/17/1975
3686,04/18/1975
3149,04/23/1975
4427,04/23/1975
8904,04/28/1975
3536,04/29/1975
10557,05/03/1975
3699,05/08/1975
3558,05/11/1975
3569,05/15/1975
3707,05/17/1975
3119,05/19/1975
3521,05/24/1975
3586,06/01/1975
5243,06/03/1975
3567,06/03/1975
3093,06/07/1975
4559,06/13/1975
3858,06/15/1975
3133,06/15/1975
5232,06/18/1975
3145,06/19/1975
4981,06/19/1975
4025,06/22/1975
4018,06/25/1975
3628,06/25/1975
4039,06/28/1975
3914,06/29/1975
4558,06/30/1975
3645,07/07/1975
4180,07/08/1975
3117,07/09/1975
3887,07/09/1975
3535,07/09/1975
3608,07/10/1975
3886,07/11/1975
4972,07/13/1975
3753,07/14/1975
7822,07/14/1975
3572,07/15/1975
5221,07/18/1975
4055,07/20/1975
5246,07/20/1975
3896,07/23/1975
4893,07/24/1975
3094,07/25/1975
3696,07/28/1975
4029,07/31/1975
4615,07/31/1975
3520,08/02/1975
3625,08/02/1975
3846,08/09/1975
3090,08/17/1975
4171,08/20/1975
4939,08/24/1975
3912,08/24/1975
4044,08/29/1975
4184,09/01/1975
3890,09/10/1975
4192,09/10/1975
3605,09/11/1975
3636,09/11/1975
5252,09/12/1975
4026,09/13/1975
3755,09/17/1975
4909,09/23/1975
4133,09/25/1975
3587,09/28/1975
4970,09/29/1975
3151,10/05/1975
4081,10/11/1975
3578,10/17/1975
3897,10/19/1975
3593,10/19/1975
3146,10/22/1975
3607,10/24/1975
8150,10/28/1975
3592,10/31/1975
4944,10/31/1975
4071,11/03/1975
4078,11/04/1975
3091,11/07/1975
3141,11/07/1975
4064,11/08/1975
3160,11/10/1975
4100,11/13/1975
3581,11/16/1975
4955,11/17/1975
4163,11/18/1975
3534,11/23/1975
3643,11/29/1975
5239,12/01/1975
4075,12/01/1975
3553,12/02/1975
4069,12/13/1975
3602,12/13/1975
4045,12/14/1975
4925,12/16/1975
5229,12/26/1975
4095,12/29/1975
4967,12/31/1975
3766,12/31/1975
3573,01/01/1976
3885,01/02/1976
4973,01/07/1976
5264,01/08/1976
4041,01/08/1976
4067,01/09/1976
3563,01/10/1976
3626,01/11/1976
4107,01/14/1976
4022,01/15/1976
4060,01/16/1976
4093,01/17/1976
5242,01/17/1976
5227,01/18/1976
3565,01/23/1976
4918,01/26/1976
3845,01/27/1976
4066,01/29/1976
3918,01/30/1976
4076,01/31/1976
5250,02/01/1976
5238,02/03/1976
3564,02/03/1976
3644,02/03/1976
4956,02/05/1976
3562,02/07/1976
4128,02/07/1976
3639,02/12/1976
3571,02/21/1976
3632,02/23/1976
4074,02/24/1976
5306,03/02/1976
4910,03/02/1976
3559,03/02/1976
5294,03/07/1976
3621,03/07/1976
4035,03/08/1976
4088,03/12/1976
4176,03/18/1976
5293,03/23/1976
5321,03/27/1976
5311,03/28/1976
3893,03/28/1976
4490,04/02/1976
5319,04/04/1976
4052,04/08/1976
4461,04/09/1976
5588,04/14/1976
4101,04/18/1976
3882,04/21/1976
5270,04/25/1976
4061,04/25/1976
4058,04/28/1976
8629,05/04/1976
3924,05/05/1976
5222,05/08/1976
3991,05/08/1976
4725,05/09/1976
5570,05/10/1976
3596,05/13/1976
4117,05/15/1976
3630,05/17/1976
4258,05/21/1976
3850,05/22/1976
3923,05/23/1976
5274,05/27/1976
4140,05/29/1976
4400,05/30/1976
4479,05/31/1976
4240,06/01/1976
5325,06/01/1976
4416,06/03/1976
3963,06/06/1976
4144,06/06/1976
5924,06/09/1976
5299,06/09/1976
3884,06/13/1976
4077,06/14/1976
3958,06/16/1976
5336,06/19/1976
3953,06/27/1976
3976,06/28/1976
4224,06/29/1976
4097,07/01/1976
4950,07/02/1976
5288,07/04/1976
5317,07/08/1976
3634,07/09/1976
5343,07/12/1976
3971,07/14/1976
5572,07/16/1976
4407,07/17/1976
3932,07/21/1976
8625,07/25/1976
5218,07/28/1976
4013,07/30/1976
3985,08/05/1976
3984,08/06/1976
3585,08/09/1976
4417,08/10/1976
4959,08/16/1976
4924,08/19/1976
3954,08/22/1976
3987,08/25/1976
3996,08/29/1976
5324,09/01/1976
3942,09/02/1976
3597,09/09/1976
5315,09/09/1976
4109,09/09/1976
5602,09/11/1976
4243,09/12/1976
4507,09/12/1976
4009,09/16/1976
3957,09/17/1976
4458,09/20/1976
3983,09/25/1976
4000,09/27/1976
4014,09/28/1976
3566,09/30/1976
3994,10/02/1976
4181,10/02/1976
5273,10/06/1976
3555,10/06/1976
3928,10/08/1976
3844,10/09/1976
3945,10/12/1976
4426,10/19/1976
3933,10/21/1976
5316,10/28/1976
5338,11/01/1976
4389,11/03/1976
3962,11/05/1976
4420,11/08/1976
4377,11/08/1976
5606,11/11/1976
5340,11/14/1976
4423,11/15/1976
5328,11/17/1976
5578,11/21/1976
3648,11/26/1976
3616,11/28/1976
4517,11/28/1976
4524,11/28/1976
4160,11/28/1976
3973,11/30/1976
5330,11/30/1976
4146,12/01/1976
4536,12/06/1976
7517,12/09/1976
5590,12/09/1976
4277,12/10/1976
4238,12/11/1976
4385,12/16/1976
4418,12/20/1976
3986,12/21/1976
4509,12/28/1976
3969,12/29/1976
4252,12/31/1976
4154,01/02/1977
4506,01/03/1977
4860,01/03/1977
3951,01/07/1977
4387,01/12/1977
4233,01/17/1977
4437,01/19/1977
8627,01/19/1977
7821,01/20/1977
4718,01/20/1977
4263,01/22/1977
5587,01/26/1977
4004,01/27/1977
5277,01/30/1977
5291,01/30/1977
4217,01/31/1977
5663,02/01/1977
4241,02/04/1977
3992,02/05/1977
8906,02/06/1977
4791,02/06/1977
4214,02/06/1977
5667,02/06/1977
4236,02/10/1977
6647,02/16/1977
5586,02/23/1977
3940,02/25/1977
4421,02/28/1977
3977,03/03/1977
4439,03/03/1977
4445,03/05/1977
5646,03/06/1977
5300,03/09/1977
3974,03/17/1977
5174,03/20/1977
4538,03/21/1977
4228,03/27/1977
4515,03/31/1977
4264,03/31/1977
4428,03/31/1977
5608,04/01/1977
4767,04/02/1977
5090,04/06/1977
4419,04/08/1977
5592,04/09/1977
4472,04/11/1977
5679,04/11/1977
4430,04/24/1977
5655,05/03/1977
4335,05/05/1977
4270,05/06/1977
4213,05/09/1977
5653,05/11/1977
4402,05/14/1977
4353,05/17/1977
4432,05/19/1977
5674,05/20/1977
5928,05/22/1977
4572,05/23/1977
5659,05/23/1977
4777,05/23/1977
5143,05/24/1977
4206,05/28/1977
3922,05/29/1977
4621,05/31/1977
5952,06/01/1977
5623,06/04/1977
4485,06/04/1977
4429,06/14/1977
4526,06/18/1977
5656,06/19/1977
4291,06/19/1977
7823,06/21/1977
5626,06/22/1977
4740,06/23/1977
5927,06/24/1977
4575,06/24/1977
4333,06/26/1977
5951,06/27/1977
4613,06/28/1977
4285,06/28/1977
4338,06/29/1977
4318,07/04/1977
4317,07/05/1977
4006,07/05/1977
4328,07/06/1977
4760,07/06/1977
4351,07/07/1977
4512,07/11/1977
5644,07/11/1977
4334,07/14/1977
4577,07/16/1977
4774,07/18/1977
4758,07/20/1977
4337,07/20/1977
4360,07/29/1977
4874,08/03/1977
4819,08/05/1977
4348,08/07/1977
5610,08/08/1977
5170,08/09/1977
4616,08/10/1977
4789,08/11/1977
5632,08/11/1977
4012,08/15/1977
3998,08/16/1977
4309,08/21/1977
4005,08/22/1977
5965,08/22/1977
4015,08/22/1977
3955,08/24/1977
4878,08/25/1977
4362,08/26/1977
4779,08/28/1977
4369,08/28/1977
4373,09/04/1977
4794,09/04/1977
4487,09/07/1977
4561,09/08/1977
4295,09/11/1977
4783,09/11/1977
9872,09/15/1977
5945,09/16/1977
4292,09/23/1977
5670,09/23/1977
5280,09/24/1977
5678,09/28/1977
5664,09/28/1977
4245,09/29/1977
4359,10/03/1977
4324,10/06/1977
4745,10/07/1977
5947,10/07/1977
5160,10/09/1977
7252,10/13/1977
5937,10/13/1977
5186,10/14/1977
5102,10/18/1977
4726,10/21/1977
4811,10/28/1977
4482,10/29/1977
5640,10/31/1977
4368,10/31/1977
5634,10/31/1977
4785,11/03/1977
4010,11/05/1977
4231,11/05/1977
3970,11/05/1977
4833,11/06/1977
5635,11/07/1977
4790,11/08/1977
3959,11/09/1977
4313,11/11/1977
5654,11/14/1977
5622,11/15/1977
4294,11/20/1977
3980,11/20/1977
10550,11/21/1977
3966,11/24/1977
5671,11/26/1977
4735,11/26/1977
7253,11/26/1977
4314,11/27/1977
9632,11/28/1977
4883,12/04/1977
4825,12/04/1977
5155,12/08/1977
5615,12/09/1977
4838,12/12/1977
5126,12/14/1977
4821,12/17/1977
4361,12/24/1977
4492,12/24/1977
5966,12/26/1977
5652,12/29/1977
5675,01/01/1978
10341,01/10/1978
4374,01/11/1978
5111,01/11/1978
5624,01/21/1978
4730,01/22/1978
4567,01/23/1978
4297,01/26/1978
4308,01/28/1978
5619,01/29/1978
4619,01/30/1978
5189,02/01/1978
4620,02/06/1978
4762,02/06/1978
4848,02/08/1978
5964,02/08/1978
6023,02/09/1978
4363,02/10/1978
8909,02/12/1978
6316,02/14/1978
8911,02/14/1978
4814,02/15/1978
4586,02/21/1978
4786,02/22/1978
5103,02/26/1978
4744,02/27/1978
6303,02/28/1978
4579,03/06/1978
6306,03/08/1978
4770,03/11/1978
4554,03/12/1978
6009,03/15/1978
4892,03/17/1978
5948,03/17/1978
5133,03/18/1978
6289,03/19/1978
6294,03/23/1978
5087,03/31/1978
4835,04/08/1978
9875,04/13/1978
5134,04/16/1978
4851,04/17/1978
8164,04/27/1978
5127,04/28/1978
4349,04/29/1978
6021,04/30/1978
4347,05/04/1978
5148,05/04/1978
4865,05/07/1978
5950,05/08/1978
4672,05/09/1978
4681,05/11/1978
4576,05/11/1978
4773,05/12/1978
5235,05/16/1978
5237,05/17/1978
4931,05/24/1978
4764,05/24/1978
4289,05/26/1978
4889,05/27/1978
5556,05/28/1978
6311,05/29/1978
5524,06/02/1978
6043,06/02/1978
4824,06/03/1978
4622,06/03/1978
6299,06/05/1978
5130,06/06/1978
5991,06/07/1978
9876,06/09/1978
4660,06/21/1978
4800,06/23/1978
4940,06/27/1978
4698,06/27/1978
4858,06/29/1978
5475,07/03/1978
4964,07/07/1978
4713,07/08/1978
6016,07/12/1978
4667,07/18/1978
4942,07/19/1978
4634,07/20/1978
5261,07/22/1978
6648,07/29/1978
