ID,DOB
3093,06/07/1975
4559,06/13/1975
3858,06/15/1975
3133,06/15/1975
3642,06/15/1975
5232,06/18/1975
3145,06/19/1975
4981,06/19/1975
4025,06/22/1975
3695,06/23/1975
4018,06/25/1975
3628,06/25/1975
4941,06/27/1975
3723,06/28/1975
3758,06/29/1975
4137,07/05/1975
4198,07/07/1975
3645,07/07/1975
3117,07/09/1975
3535,07/09/1975
3608,07/10/1975
4464,07/11/1975
3886,07/11/1975
3753,07/14/1975
3572,07/15/1975
4465,07/17/1975
5221,07/18/1975
5246,07/20/1975
3896,07/23/1975
4893,07/24/1975
3696,07/28/1975
4029,07/31/1975
4615,07/31/1975
3745,08/01/1975
3520,08/02/1975
3625,08/02/1975
3846,08/09/1975
4063,08/13/1975
3479,08/13/1975
3590,08/15/1975
3641,08/16/1975
3090,08/17/1975
3604,08/18/1975
4171,08/20/1975
4939,08/24/1975
3912,08/24/1975
4044,08/29/1975
3890,09/10/1975
4192,09/10/1975
3605,09/11/1975
3636,09/11/1975
5252,09/12/1975
4026,09/13/1975
4099,09/15/1975
4909,09/23/1975
3603,09/23/1975
4970,09/29/1975
4072,09/30/1975
3584,10/04/1975
3151,10/05/1975
4920,10/05/1975
4019,10/08/1975
3763,10/09/1975
3612,10/09/1975
4081,10/11/1975
3897,10/19/1975
3593,10/19/1975
3146,10/22/1975
3607,10/24/1975
3592,10/31/1975
4944,10/31/1975
3091,11/07/1975
4064,11/08/1975
3556,11/09/1975
3160,11/10/1975
4100,11/13/1975
3581,11/16/1975
4955,11/17/1975
4163,11/18/1975
3109,11/18/1975
3534,11/23/1975
3643,11/29/1975
5239,12/01/1975
4075,12/01/1975
4073,12/02/1975
3624,12/06/1975
4937,12/08/1975
4069,12/13/1975
4045,12/14/1975
4925,12/16/1975
5253,12/18/1975
3623,12/19/1975
4037,12/27/1975
4095,12/29/1975
4062,12/31/1975
4967,12/31/1975
3766,12/31/1975
3573,01/01/1976
4090,01/02/1976
5264,01/08/1976
4041,01/08/1976
3563,01/10/1976
3626,01/11/1976
3595,01/12/1976
4107,01/14/1976
4022,01/15/1976
5242,01/17/1976
4474,01/20/1976
3879,01/23/1976
3565,01/23/1976
4922,01/23/1976
4918,01/26/1976
3845,01/27/1976
3918,01/30/1976
5250,02/01/1976
3916,02/03/1976
5238,02/03/1976
3644,02/03/1976
4956,02/05/1976
4729,02/18/1976
3571,02/21/1976
3632,02/23/1976
4074,02/24/1976
5245,02/24/1976
5322,02/28/1976
5306,03/02/1976
4910,03/02/1976
3559,03/02/1976
4938,03/05/1976
5294,03/07/1976
4035,03/08/1976
4194,03/11/1976
3575,03/21/1976
5311,03/28/1976
5285,03/29/1976
4490,04/02/1976
3619,04/04/1976
4461,04/09/1976
5589,04/13/1976
5588,04/14/1976
5337,04/15/1976
4131,04/16/1976
4049,04/18/1976
4034,04/19/1976
3882,04/21/1976
4792,04/21/1976
5270,04/25/1976
4061,04/25/1976
3577,04/28/1976
4058,04/28/1976
5289,05/04/1976
3924,05/05/1976
5222,05/08/1976
3991,05/08/1976
4725,05/09/1976
5570,05/10/1976
4153,05/12/1976
3596,05/13/1976
4117,05/15/1976
3574,05/16/1976
5314,05/16/1976
4258,05/21/1976
3923,05/23/1976
4480,05/26/1976
4483,05/28/1976
4140,05/29/1976
5266,05/30/1976
4400,05/30/1976
4479,05/31/1976
5325,06/01/1976
3950,06/02/1976
4065,06/03/1976
4108,06/04/1976
3963,06/06/1976
4144,06/06/1976
5924,06/09/1976
5299,06/09/1976
4398,06/12/1976
3884,06/13/1976
4077,06/14/1976
3958,06/16/1976
5336,06/19/1976
4410,06/25/1976
3953,06/27/1976
4224,06/29/1976
4097,07/01/1976
4950,07/02/1976
5288,07/04/1976
3946,07/04/1976
4256,07/04/1976
4068,07/05/1976
3944,07/06/1976
4085,07/07/1976
3995,07/08/1976
5286,07/09/1976
5343,07/12/1976
3971,07/14/1976
5572,07/16/1976
4147,07/17/1976
4407,07/17/1976
4380,07/21/1976
3932,07/21/1976
3930,07/23/1976
5218,07/28/1976
4383,07/30/1976
3985,08/05/1976
4257,08/06/1976
3984,08/06/1976
5581,08/07/1976
3585,08/09/1976
3926,08/10/1976
4417,08/10/1976
4763,08/14/1976
3554,08/26/1976
3996,08/29/1976
5324,09/01/1976
3942,09/02/1976
5312,09/04/1976
3597,09/09/1976
4109,09/09/1976
5602,09/11/1976
4243,09/12/1976
4507,09/12/1976
3957,09/17/1976
5342,09/17/1976
4011,09/18/1976
4458,09/20/1976
3972,09/25/1976
3983,09/25/1976
4120,09/25/1976
4805,09/27/1976
4014,09/28/1976
4434,09/28/1976
4834,09/29/1976
4181,10/02/1976
5575,10/05/1976
5273,10/06/1976
3555,10/06/1976
4784,10/07/1976
4404,10/08/1976
3939,10/08/1976
5573,10/08/1976
3928,10/08/1976
3945,10/12/1976
3637,10/20/1976
3933,10/21/1976
4149,10/23/1976
5298,10/29/1976
5338,11/01/1976
5605,11/02/1976
3948,11/03/1976
4389,11/03/1976
3962,11/05/1976
4002,11/06/1976
4424,11/08/1976
4377,11/08/1976
4797,11/09/1976
5606,11/11/1976
5340,11/14/1976
4423,11/15/1976
5328,11/17/1976
5578,11/21/1976
3648,11/26/1976
3616,11/28/1976
4517,11/28/1976
4524,11/28/1976
3973,11/30/1976
5330,11/30/1976
4114,11/30/1976
4146,12/01/1976
4466,12/02/1976
4536,12/06/1976
7517,12/09/1976
5590,12/09/1976
4277,12/10/1976
3975,12/10/1976
5577,12/11/1976
4401,12/15/1976
4385,12/16/1976
4418,12/20/1976
3938,12/20/1976
4414,12/21/1976
3981,12/22/1976
5599,12/28/1976
3969,12/29/1976
4252,12/31/1976
4154,01/02/1977
4506,01/03/1977
4860,01/03/1977
3951,01/07/1977
4387,01/12/1977
4718,01/20/1977
5283,01/20/1977
4263,01/22/1977
3988,01/25/1977
5587,01/26/1977
4004,01/27/1977
4227,01/28/1977
5291,01/30/1977
4217,01/31/1977
5663,02/01/1977
4241,02/04/1977
3992,02/05/1977
4791,02/06/1977
4214,02/06/1977
5667,02/06/1977
4481,02/07/1977
4236,02/10/1977
5596,02/13/1977
6647,02/16/1977
5140,02/19/1977
5586,02/23/1977
4471,02/26/1977
4439,03/03/1977
4405,03/04/1977
4445,03/05/1977
4456,03/05/1977
5307,03/07/1977
4388,03/11/1977
3974,03/17/1977
3968,03/19/1977
5174,03/20/1977
4538,03/21/1977
5681,03/25/1977
4228,03/27/1977
4391,03/27/1977
4515,03/31/1977
5095,03/31/1977
4264,03/31/1977
5608,04/01/1977
4767,04/02/1977
3961,04/05/1977
5090,04/06/1977
4419,04/08/1977
5625,04/08/1977
5592,04/09/1977
4472,04/11/1977
5679,04/11/1977
4443,04/13/1977
5136,04/21/1977
4430,04/24/1977
5618,04/26/1977
3925,05/01/1977
3921,05/03/1977
5655,05/03/1977
4335,05/05/1977
4341,05/08/1977
4213,05/09/1977
4310,05/11/1977
5653,05/11/1977
4339,05/12/1977
4251,05/12/1977
4402,05/14/1977
4353,05/17/1977
5335,05/19/1977
5928,05/22/1977
4488,05/22/1977
5659,05/23/1977
4777,05/23/1977
4724,05/24/1977
5143,05/24/1977
4452,05/25/1977
4206,05/28/1977
5680,05/28/1977
3922,05/29/1977
5952,06/01/1977
5623,06/04/1977
4485,06/04/1977
3993,06/09/1977
4799,06/12/1977
4429,06/14/1977
4450,06/16/1977
4551,06/16/1977
4526,06/18/1977
5656,06/19/1977
4291,06/19/1977
4218,06/22/1977
4746,06/22/1977
4740,06/23/1977
5927,06/24/1977
4333,06/26/1977
3935,06/26/1977
5951,06/27/1977
4737,06/27/1977
4613,06/28/1977
4285,06/28/1977
4338,06/29/1977
4318,07/04/1977
4317,07/05/1977
4006,07/05/1977
4328,07/06/1977
4760,07/06/1977
5153,07/07/1977
4351,07/07/1977
5320,07/08/1977
4244,07/09/1977
4871,07/09/1977
5326,07/10/1977
4512,07/11/1977
5644,07/11/1977
4334,07/14/1977
4577,07/16/1977
4774,07/18/1977
5658,07/18/1977
4758,07/20/1977
4337,07/20/1977
5940,07/23/1977
4882,07/24/1977
5641,07/27/1977
5614,07/27/1977
4360,07/29/1977
5958,07/31/1977
4874,08/03/1977
4336,08/04/1977
4819,08/05/1977
4348,08/07/1977
4802,08/08/1977
5610,08/08/1977
5170,08/09/1977
5141,08/10/1977
4789,08/11/1977
5632,08/11/1977
3998,08/16/1977
4309,08/21/1977
4005,08/22/1977
4015,08/22/1977
3955,08/24/1977
4362,08/26/1977
4779,08/28/1977
4369,08/28/1977
4803,08/28/1977
4795,08/31/1977
3952,09/01/1977
4375,09/01/1977
4564,09/01/1977
4373,09/04/1977
4794,09/04/1977
4311,09/05/1977
4561,09/08/1977
4857,09/08/1977
4342,09/09/1977
4295,09/11/1977
4345,09/13/1977
4284,09/15/1977
5945,09/16/1977
4801,09/17/1977
4292,09/23/1977
5670,09/23/1977
5280,09/24/1977
5678,09/28/1977
5664,09/28/1977
4245,09/29/1977
5639,10/02/1977
4359,10/03/1977
4324,10/06/1977
4358,10/06/1977
4745,10/07/1977
5627,10/07/1977
5947,10/07/1977
5160,10/09/1977
5937,10/13/1977
5186,10/14/1977
5102,10/18/1977
4552,10/19/1977
4726,10/21/1977
4288,10/24/1977
4811,10/28/1977
4482,10/29/1977
5640,10/31/1977
4759,11/02/1977
4785,11/03/1977
4010,11/05/1977
4231,11/05/1977
3970,11/05/1977
4833,11/06/1977
5635,11/07/1977
4790,11/08/1977
3959,11/09/1977
4313,11/11/1977
4556,11/12/1977
5654,11/14/1977
4296,11/15/1977
5622,11/15/1977
4732,11/16/1977
5963,11/18/1977
4897,11/20/1977
4294,11/20/1977
4610,11/21/1977
3966,11/24/1977
5671,11/26/1977
4735,11/26/1977
5638,11/26/1977
4314,11/27/1977
4831,11/28/1977
3989,11/29/1977
4555,12/01/1977
4883,12/04/1977
4825,12/04/1977
5155,12/08/1977
5615,12/09/1977
4870,12/11/1977
5620,12/11/1977
4838,12/12/1977
5126,12/14/1977
4821,12/17/1977
4361,12/24/1977
4492,12/24/1977
5966,12/26/1977
4302,12/29/1977
5652,12/29/1977
4742,12/30/1977
5611,12/31/1977
5943,01/02/1978
5633,01/04/1978
4374,01/11/1978
5111,01/11/1978
5624,01/21/1978
4730,01/22/1978
5669,01/24/1978
4297,01/26/1978
4308,01/28/1978
5941,01/30/1978
4619,01/30/1978
5189,02/01/1978
4749,02/04/1978
4620,02/06/1978
4822,02/06/1978
4762,02/06/1978
4848,02/08/1978
5964,02/08/1978
6023,02/09/1978
4363,02/10/1978
4580,02/10/1978
6041,02/12/1978
6316,02/14/1978
4820,02/14/1978
4814,02/15/1978
5647,02/18/1978
4286,02/21/1978
4571,02/21/1978
4586,02/21/1978
4786,02/22/1978
4550,02/22/1978
4365,02/26/1978
5103,02/26/1978
5999,02/28/1978
6303,02/28/1978
4807,03/03/1978
4579,03/06/1978
6306,03/08/1978
4563,03/11/1978
4770,03/11/1978
4554,03/12/1978
6009,03/15/1978
4892,03/17/1978
5948,03/17/1978
6289,03/19/1978
4343,03/22/1978
6294,03/23/1978
4793,03/23/1978
4352,03/24/1978
5673,03/25/1978
4787,03/26/1978
5087,03/31/1978
4281,04/02/1978
5666,04/04/1978
6030,04/05/1978
4835,04/08/1978
5134,04/16/1978
6288,04/25/1978
5127,04/28/1978
4349,04/29/1978
6021,04/30/1978
4316,05/03/1978
4347,05/04/1978
5148,05/04/1978
4949,05/05/1978
4865,05/07/1978
5950,05/08/1978
4672,05/09/1978
4681,05/11/1978
4576,05/11/1978
4773,05/12/1978
5235,05/16/1978
4299,05/17/1978
5237,05/17/1978
4332,05/18/1978
4868,05/21/1978
4931,05/24/1978
4764,05/24/1978
4289,05/26/1978
4889,05/27/1978
4678,05/27/1978
5556,05/28/1978
4810,05/29/1978
6311,05/29/1978
5524,06/02/1978
6043,06/02/1978
6006,06/03/1978
4824,06/03/1978
4622,06/03/1978
4855,06/04/1978
6299,06/05/1978
4952,06/06/1978
5991,06/07/1978
4647,06/08/1978
4815,06/09/1978
4643,06/12/1978
4660,06/21/1978
4854,06/23/1978
4940,06/27/1978
4698,06/27/1978
4858,06/29/1978
5475,07/03/1978
4300,07/08/1978
4713,07/08/1978
4788,07/09/1978
4796,07/10/1978
6016,07/12/1978
4942,07/19/1978
4706,07/20/1978
4634,07/20/1978
5442,07/21/1978
5261,07/22/1978
4633,07/27/1978
4817,07/28/1978
6648,07/29/1978
4330,08/01/1978
6297,08/01/1978
4648,08/05/1978
4635,08/06/1978
4830,08/10/1978
4809,08/12/1978
4686,08/13/1978
5460,08/14/1978
6308,08/18/1978
4948,08/20/1978
5083,08/23/1978
4372,08/23/1978
4645,08/23/1978
4639,08/24/1978
5213,08/24/1978
5441,08/24/1978
4641,08/30/1978
4866,08/31/1978
6314,09/02/1978
5465,09/02/1978
4596,09/03/1978
5648,09/03/1978
4709,09/04/1978
4916,09/11/1978
4589,09/13/1978
4929,09/13/1978
6645,09/13/1978
5099,09/15/1978
4717,09/16/1978
4969,09/19/1978
4716,09/19/1978
4367,09/20/1978
4304,09/22/1978
4659,09/23/1978
4630,09/24/1978
5970,09/28/1978
4979,09/29/1978
6045,09/30/1978
5125,10/04/1978
5248,10/04/1978
5535,10/05/1978
4628,10/07/1978
4712,10/07/1978
4356,10/08/1978
5121,10/08/1978
4650,10/10/1978
4714,10/11/1978
4715,10/11/1978
6304,10/13/1978
5981,10/15/1978
4688,10/17/1978
5469,10/17/1978
4597,10/17/1978
5212,10/17/1978
6283,10/18/1978
4329,10/19/1978
5149,10/22/1978
4371,10/22/1978
4962,10/24/1978
5138,10/31/1978
6296,10/31/1978
6038,11/03/1978
5992,11/04/1978
4694,11/05/1978
6027,11/08/1978
4692,11/09/1978
4666,11/11/1978
4671,11/12/1978
4685,11/14/1978
5255,11/15/1978
6309,11/25/1978
4689,11/25/1978
5997,11/26/1978
4934,11/26/1978
4608,11/27/1978
6039,11/27/1978
5097,11/28/1978
5096,11/28/1978
4640,11/28/1978
6037,11/29/1978
5993,12/01/1978
4911,12/03/1978
5142,12/07/1978
5254,12/09/1978
4651,12/12/1978
4701,12/12/1978
5976,12/12/1978
6649,12/13/1978
5233,12/15/1978
4704,12/15/1978
6007,12/21/1978
6313,12/31/1978
4654,01/01/1979
5198,01/01/1979
5979,01/02/1979
5116,01/03/1979
6300,01/05/1979
6036,01/09/1979
5113,01/09/1979
5980,01/10/1979
6302,01/10/1979
4695,01/12/1979
4687,01/16/1979
5107,01/17/1979
4975,01/20/1979
5112,01/22/1979
4913,01/25/1979
5795,01/26/1979
6305,01/26/1979
4708,01/26/1979
4632,01/29/1979
4663,01/29/1979
5989,01/30/1979
5109,02/07/1979
6941,02/07/1979
6323,02/08/1979
6655,02/11/1979
4690,02/14/1979
4638,02/16/1979
4662,02/18/1979
6376,02/19/1979
5132,02/19/1979
5114,02/22/1979
5555,02/23/1979
5165,02/24/1979
4665,02/26/1979
4923,02/28/1979
5985,03/01/1979
5122,03/03/1979
4947,03/03/1979
5178,03/05/1979
6000,03/06/1979
6032,03/09/1979
6393,03/09/1979
5184,03/11/1979
6665,03/13/1979
6664,03/17/1979
5481,03/18/1979
4675,03/19/1979
6022,03/20/1979
5256,03/20/1979
6389,03/22/1979
6942,03/24/1979
4655,03/25/1979
5135,03/30/1979
6683,04/05/1979
4965,04/06/1979
5451,04/07/1979
5110,04/08/1979
5117,04/09/1979
5167,04/10/1979
6663,04/12/1979
6347,04/14/1979
6035,04/15/1979
6328,04/16/1979
4636,04/17/1979
5241,04/17/1979
6040,04/21/1979
5228,04/23/1979
6315,04/25/1979
5139,05/01/1979
4702,05/02/1979
5118,05/03/1979
6327,05/04/1979
5236,05/10/1979
5129,05/18/1979
5166,05/18/1979
4676,05/19/1979
6013,05/19/1979
6939,05/23/1979
4644,05/26/1979
5014,05/28/1979
4684,05/28/1979
5046,05/29/1979
5551,05/29/1979
5028,05/31/1979
6351,05/31/1979
5594,06/02/1979
5827,06/03/1979
5004,06/03/1979
4693,06/03/1979
5024,06/03/1979
5072,06/04/1979
6287,06/06/1979
4626,06/07/1979
6667,06/08/1979
5583,06/09/1979
5030,06/09/1979
6388,06/13/1979
5582,06/15/1979
6673,06/17/1979
5482,06/18/1979
4945,06/18/1979
6660,06/18/1979
5059,06/19/1979
4988,06/20/1979
6044,06/21/1979
5181,06/21/1979
5035,06/22/1979
6368,06/22/1979
6682,06/23/1979
5064,06/24/1979
5467,06/25/1979
5033,06/27/1979
5172,06/27/1979
5576,06/28/1979
6284,07/01/1979
5131,07/01/1979
6361,07/01/1979
5051,07/01/1979
4997,07/08/1979
4993,07/09/1979
5458,07/11/1979
5061,07/12/1979
5158,07/13/1979
5843,07/14/1979
5071,07/15/1979
6363,07/16/1979
5038,07/17/1979
5877,07/18/1979
6344,07/19/1979
4658,07/19/1979
6400,07/24/1979
6662,07/24/1979
5331,07/25/1979
5290,07/27/1979
5835,07/29/1979
5070,07/30/1979
5000,08/01/1979
5488,08/03/1979
5310,08/04/1979
5164,08/13/1979
5187,08/13/1979
5203,08/15/1979
6397,08/15/1979
5073,08/16/1979
5984,08/18/1979
6380,08/23/1979
5446,08/23/1979
5591,08/24/1979
5163,09/02/1979
5012,09/02/1979
5309,09/04/1979
6953,09/04/1979
5563,09/04/1979
5287,09/08/1979
6373,09/09/1979
5501,09/10/1979
5801,09/11/1979
5534,09/12/1979
5019,09/13/1979
6686,09/14/1979
4653,09/16/1979
4907,09/16/1979
5053,09/17/1979
6392,09/18/1979
5006,09/19/1979
5025,09/19/1979
6394,09/20/1979
5493,09/20/1979
5486,09/23/1979
5444,09/24/1979
6396,09/24/1979
6675,09/25/1979
4682,09/25/1979
5479,09/26/1979
5595,09/26/1979
6346,10/03/1979
5208,10/06/1979
6382,10/10/1979
5471,10/11/1979
4691,10/14/1979
6339,10/15/1979
5574,10/15/1979
5512,10/15/1979
5018,10/18/1979
6359,10/20/1979
4674,10/20/1979
4710,10/20/1979
6350,10/20/1979
5474,10/22/1979
4629,10/24/1979
5794,10/24/1979
4683,10/25/1979
6951,10/26/1979
4998,10/27/1979
5032,10/28/1979
4985,10/28/1979
4677,11/01/1979
5052,11/01/1979
4960,11/03/1979
5505,11/05/1979
5001,11/07/1979
5487,11/07/1979
5063,11/10/1979
5503,11/13/1979
5263,11/13/1979
5057,11/21/1979
6949,11/21/1979
6653,11/22/1979
6324,11/24/1979
5485,11/25/1979
4625,11/25/1979
5022,11/27/1979
5604,11/29/1979
5271,12/03/1979
5519,12/08/1979
4999,12/12/1979
5778,12/14/1979
5882,12/19/1979
5457,12/19/1979
5210,12/21/1979
5323,12/22/1979
5520,12/22/1979
5494,12/23/1979
6377,12/26/1979
6666,12/28/1979
5483,12/31/1979
6950,12/31/1979
5495,01/03/1980
6670,01/05/1980
5526,01/05/1980
6173,01/08/1980
5852,01/12/1980
5525,01/12/1980
5267,01/12/1980
6366,01/14/1980
5313,01/24/1980
5443,01/25/1980
6326,01/26/1980
5048,01/26/1980
5308,01/27/1980
6672,01/29/1980
5480,01/29/1980
4990,01/30/1980
6699,02/01/1980
5044,02/03/1980
6763,02/05/1980
6973,02/05/1980
6988,02/06/1980
5074,02/07/1980
6967,02/07/1980
5478,02/08/1980
4987,02/09/1980
5301,02/10/1980
5530,02/11/1980
5049,02/15/1980
6147,02/17/1980
6725,02/18/1980
6336,02/19/1980
5497,02/21/1980
6244,02/21/1980
6985,02/25/1980
5517,02/25/1980
5269,02/26/1980
6727,02/28/1980
6658,03/01/1980
5450,03/01/1980
5492,03/03/1980
5828,03/03/1980
6936,03/04/1980
6364,03/05/1980
5532,03/06/1980
5062,03/06/1980
5784,03/08/1980
6746,03/10/1980
5515,03/11/1980
4995,03/12/1980
5508,03/15/1980
5031,03/22/1980
5002,03/24/1980
6357,03/24/1980
6751,03/28/1980
5292,04/02/1980
5793,04/03/1980
5496,04/03/1980
5585,04/06/1980
5473,04/10/1980
5500,04/15/1980
5015,04/16/1980
5011,04/16/1980
6962,04/17/1980
5552,04/18/1980
6970,04/19/1980
6713,04/23/1980
5055,04/27/1980
5067,05/01/1980
5075,05/02/1980
6974,05/03/1980
5058,05/03/1980
5410,05/03/1980
5378,05/05/1980
5029,05/06/1980
5005,05/10/1980
5303,05/12/1980
6986,05/16/1980
5939,05/21/1980
5521,05/22/1980
5511,05/22/1980
5533,05/25/1980
6761,05/26/1980
5559,05/27/1980
4996,05/29/1980
5377,06/01/1980
5816,06/04/1980
6154,06/04/1980
5398,06/05/1980
5423,06/05/1980
5538,06/05/1980
6960,06/06/1980
5550,06/07/1980
5779,06/08/1980
5402,06/09/1980
5804,06/14/1980
4994,06/15/1980
6959,06/16/1980
6734,06/18/1980
5845,06/18/1980
5433,06/18/1980
5783,06/18/1980
5938,06/20/1980
5637,06/20/1980
5392,06/22/1980
5382,06/24/1980
5484,06/24/1980
5514,06/24/1980
5334,06/27/1980
6737,06/29/1980
5013,06/29/1980
4991,07/01/1980
5819,07/02/1980
5020,07/04/1980
5491,07/06/1980
5676,07/09/1980
6975,07/09/1980
5792,07/09/1980
5366,07/11/1980
5276,07/12/1980
5930,07/14/1980
5412,07/16/1980
6743,07/17/1980
6325,07/18/1980
5630,07/20/1980
5929,07/21/1980
5368,07/22/1980
5956,07/23/1980
5609,07/24/1980
5541,07/24/1980
5961,07/28/1980
6756,07/30/1980
5078,08/03/1980
5824,08/07/1980
6748,08/09/1980
5568,08/09/1980
5657,08/10/1980
6957,08/11/1980
4992,08/13/1980
5540,08/14/1980
5584,08/14/1980
5836,08/15/1980
5562,08/16/1980
5837,08/17/1980
5384,08/19/1980
6742,08/19/1980
5799,08/21/1980
5045,08/22/1980
6969,08/23/1980
5395,08/23/1980
5522,08/24/1980
5076,08/25/1980
5360,08/29/1980
5409,08/29/1980
5066,08/30/1980
6732,08/31/1980
6703,08/31/1980
6143,09/02/1980
5386,09/02/1980
6760,09/04/1980
5838,09/04/1980
5278,09/05/1980
5434,09/05/1980
5357,09/06/1980
5569,09/06/1980
5842,09/08/1980
5786,09/10/1980
6374,09/10/1980
6981,09/11/1980
5665,09/11/1980
6984,09/13/1980
6759,09/16/1980
5839,09/16/1980
5825,09/23/1980
5662,09/28/1980
5629,09/30/1980
5847,10/01/1980
5406,10/03/1980
5362,10/04/1980
6747,10/05/1980
5953,10/08/1980
9874,10/09/1980
5859,10/13/1980
5016,10/14/1980
5829,10/14/1980
5612,10/18/1980
6711,10/21/1980
6184,10/25/1980
5054,10/28/1980
5853,10/30/1980
5397,10/31/1980
5393,11/01/1980
6256,11/05/1980
5424,11/07/1980
8152,11/07/1980
5866,11/09/1980
